time,current
111315,0.96103
111415,0.95437
111518,0.94451
111618,0.94119
111718,0.95107
111818,0.94918
111921,0.95007
112021,0.95097
112121,0.94900
112223,0.94832
112323,0.94544
112423,0.93972
112523,0.94182
112625,0.92806
112727,0.95105
112827,0.94925
112927,0.94418
113027,0.93957
113127,0.94465
113227,0.93626
113327,0.93227
113427,0.94085
113527,0.94630
113627,0.94036
113728,0.94851
113828,0.94440
113928,0.93192
114028,0.93841
114128,0.93244
114229,0.93455
114329,0.92808
114429,0.93901
114529,0.94135
114629,0.93955
114729,0.92629
114833,0.93087
114934,0.93463
115034,0.93405
115137,0.93851
115237,0.94230
115341,0.95068
115441,0.94900
115542,0.93541
115642,0.94249
115742,0.92572
115842,0.90810
115944,0.93057
116047,0.93992
116147,0.94829
116247,0.95075
116347,0.94930
116447,0.95796
116547,0.95368
116649,0.96324
116749,0.96171
116849,0.94195
116951,0.95310
117051,0.94951
117152,0.95151
117254,0.95507
117354,0.94426
117454,0.95177
117554,0.94098
117654,0.94619
117754,0.95072
117854,0.94474
117954,0.92769
118054,0.94754
118159,0.94338
118260,0.94305
118362,0.93840
118462,0.94498
118564,0.94581
118664,0.94982
118768,0.94513
118868,0.94747
118970,0.94408
119070,0.94600
119172,0.94271
119274,0.94930
119374,0.95129
119478,0.95282
119578,0.95131
119682,0.94819
119783,0.94286
119883,0.95012
119983,0.95917
120083,0.94466
120187,0.95032
120287,0.95609
120387,0.95166
120487,0.95807
120587,0.94482
120687,0.95422
120787,0.95108
120889,0.94771
120991,0.94942
121091,0.94951
121191,0.94301
121294,0.95088
121397,0.95087
121497,0.95630
121597,0.95127
121697,0.94992
121798,0.94241
121898,0.94294
122003,0.94769
122103,0.94366
122205,0.95221
122305,0.94966
122409,0.94386
122509,0.95218
122612,0.93545
122715,0.93752
122815,0.94411
122915,0.94774
123015,0.95266
123115,0.94354
123219,0.95486
123319,0.94989
123420,0.94643
123520,0.94841
123620,0.94728
123720,0.94816
123820,0.94893
123922,0.94533
124022,0.94046
124124,0.93936
124226,0.94081
124326,0.92175
124429,0.93821
124529,0.95149
124632,0.95276
124734,0.93976
124834,0.93137
124934,0.93715
125034,0.93945
125134,0.94622
125237,0.94478
125342,0.91550
125442,0.93178
125542,0.93831
125645,0.93356
125745,0.93962
125846,0.93146
125946,0.93096
126046,0.92654
126146,0.93607
126246,0.94224
126349,0.93819
126450,0.94302
126550,0.93515
126650,0.94764
126750,0.94677
126852,0.94782
126952,0.94891
127054,0.94636
127154,0.93931
127254,0.94671
127354,0.93766
127456,0.94941
127558,0.94202
127659,0.94546
127759,0.93700
127861,0.94227
127961,0.93603
128061,0.94508
128163,0.92748
128263,0.93515
128366,0.93245
128466,0.93423
128568,0.91055
128668,0.92664
128770,0.91957
128870,0.93299
128975,0.93272
129078,0.93183
129178,0.93066
129278,0.93470
129378,0.93304
129482,0.93277
129582,0.93705
129682,0.91695
129783,0.91906
129884,0.93099
129985,0.92997
130085,0.92750
130185,0.92831
130285,0.93156
130385,0.94094
130485,0.92689
130585,0.93186
130685,0.92436
130785,0.92193
130887,0.92519
130987,0.92834
131087,0.93293
131187,0.93231
131292,0.93114
