time,current
55199,1.57094
55300,1.56163
55400,1.54059
55503,1.88490
55603,1.41104
55706,1.63504
55811,1.91459
55913,2.03369
56013,1.84278
56116,2.30461
56216,2.35047
56617,1.33093
56996,1.26679
57096,2.10049
57196,1.48080
57296,1.30692
57398,1.10467
57498,1.12740
57598,1.08898
57701,1.06838
57801,1.11016
57901,1.10299
58004,1.08147
58104,1.12442
58204,1.12502
58304,1.10804
58404,1.09912
58507,1.17146
58607,1.13371
58707,1.09115
58807,1.11511
58911,1.12963
59013,1.13478
59113,1.11537
59216,1.13261
59317,1.12958
59418,1.10268
59520,1.14928
59620,1.15422
59723,1.13749
59823,1.13456
59923,1.13153
60026,1.13623
60126,1.14690
60229,1.16661
60329,1.13347
60434,1.13833
60535,1.16004
60637,1.14833
60940,1.13891
61545,1.12396
61645,1.11619
61750,1.12664
61850,1.15712
61950,1.15988
62050,1.14608
62157,1.12076
62559,1.12187
64654,1.18439
64754,1.18628
64857,1.29482
64957,1.56261
65060,1.14147
65160,1.07243
65361,1.06999
65461,1.06943
65562,1.05934
65663,1.04856
65765,1.09261
66115,2.33165
66215,2.33436
66316,2.77058
66416,2.38908
66519,2.53774
66626,2.54107
66726,2.47762
66826,3.17926
66930,2.34981
67030,1.88847
67130,1.83114
67230,1.87244
67331,1.99916
67453,1.87706
67553,1.59157
67653,1.70429
67953,1.40872
68413,1.89184
68713,1.85002
68813,1.73361
68915,1.40410
69016,1.93535
69116,1.68280
69216,1.91334
69316,1.51107
69718,2.11395
70528,1.13211
70791,1.13477
70891,1.27296
70995,1.18941
71095,1.11853
71200,1.12835
71609,1.13769
71784,1.12111
71888,1.16870
71988,1.16778
72088,1.10499
72290,1.11546
72391,1.16435
72491,1.19198
72698,3.21926
72798,3.37400
72901,2.82111
73002,2.62047
73102,2.44221
73203,1.93941
73403,1.42555
73504,1.86520
73607,1.09460
73707,1.45988
73807,1.29246
73914,1.25046
74014,1.31773
74114,1.35260
74214,1.62226
74314,1.48292
74414,1.48853
74514,1.57465
74617,1.37196
74717,1.49363
74817,1.63120
74917,1.54812
75018,1.46571
75118,1.36230
75218,1.45034
75318,1.46271
75420,1.31843
75520,1.70966
75620,1.57027
75722,1.36088
75824,1.65491
75924,1.44689
76024,1.34405
76124,1.29506
76224,1.56544
76325,1.47762
76428,1.19090
76528,1.49183
76628,1.09807
76730,1.41782
76831,1.66147
76932,1.35481
77032,1.38564
77132,1.44747
77233,1.35843
77333,1.55722
77433,1.44751
77534,1.49034
77635,1.82358
77736,2.00774
77838,1.91490
77938,2.07214
78038,1.65657
78138,3.61233
78238,1.66595
78338,2.00229
78441,2.73582
78542,2.82047
78642,3.46710
78844,2.89652
78947,2.70176
79047,2.88635
79150,3.39507
79253,3.71033
79353,1.55680
79453,1.32806
79553,1.22124
79655,1.11957
79756,1.05540
79856,1.10293
79956,1.08270
80056,1.11418
80157,1.17441
80257,1.17178
80358,1.18345
80458,1.12075
80560,1.12633
80660,1.18927
80762,1.14650
80862,1.11370
80962,1.11766
81064,1.13967
81264,1.11895
81364,1.11372
81464,1.16995
81565,1.14161
81665,1.16635
81765,1.33127
81865,1.16041
81965,1.15074
82067,1.35857
82167,1.17278
82270,1.12743
82370,1.07848
82470,1.07640
82572,1.08212
82672,1.05811
82875,1.08875
83073,1.08794
83173,1.14192
83273,1.06996
83374,1.02220
83474,1.09492
83579,1.21668
83679,1.66604
83780,1.93077
83880,2.35846
83980,2.52478
84081,2.73026
84183,2.80501
84283,2.55609
84383,2.70646
84486,2.36984
84587,2.57031
84687,1.78590
84787,2.25328
84887,2.14785
84987,1.94920
85087,1.52978
85187,1.83322
85287,1.97553
85389,1.68141
85491,1.90593
85594,1.79567
85694,1.38272
85796,1.56380
85896,1.84249
85998,1.40043
86099,1.30831
86199,1.60543
86299,1.82025
86399,1.67278
86499,2.32680
86604,2.94604
86704,3.27024
86804,2.72268
86904,1.68463
87005,1.38156
87105,1.81083
87205,1.16132
87305,1.13141
87405,1.75669
87506,1.17852
87606,1.28113
87708,1.99812
87808,1.49673
87909,2.04488
88009,1.62679
88109,1.54301
88209,1.45618
88309,1.38873
88411,1.34107
88511,1.43134
88611,1.44312
88711,1.43132
88812,1.46751
88912,1.49432
89015,1.50698
89117,1.60402
89219,1.83503
89319,1.62601
89421,1.53795
89521,1.54926
89723,1.47664
89824,1.73987
89925,1.76875
90025,1.60376
90225,1.48050
90327,1.49431
90427,1.41729
90528,1.37419
90628,1.32101
90728,1.35566
90829,1.36142
90929,1.39855
91035,1.46978
91135,1.53990
91235,2.06769
91335,2.51518
91435,1.87517
91538,2.25913
91641,2.31913
91743,1.89281
91843,1.79321
91943,2.10277
92046,1.42698
92146,1.35752
92246,1.53587
92348,1.30674
92452,1.72790
92552,1.20294
92652,1.57005
92755,1.43620
92856,1.60587
92956,1.75419
93057,1.81192
93157,1.48614
93258,1.51274
93358,1.37159
93458,1.50209
93561,1.50372
93661,1.19319
93762,1.13731
93863,1.27119
93963,1.45138
94063,1.74846
94165,1.44408
94265,1.55728
94365,1.65447
94465,1.24829
94565,1.65680
94665,1.67099
94765,1.56187
94865,1.79198
94968,1.63600
95070,2.00426
95172,1.43953
95272,1.86902
95378,1.72002
95482,1.98124
95585,1.94612
95685,1.79130
95785,1.86831
95885,1.82766
95988,1.80330
96091,2.05175
96193,2.31294
96295,1.51182
96396,2.33892
96497,2.75725
96599,2.34950
96699,1.85355
96800,2.25159
96900,1.99707
97000,2.23878
97100,2.08485
97200,2.23916
97300,2.27020
97400,1.86355
97500,1.41870
97602,1.93622
97702,1.70378
97805,1.55491
97905,1.51754
98005,1.45219
98105,1.43626
98205,1.79015
98305,1.78762
98412,1.59199
98512,1.44722
98612,1.43683
98715,1.96588
98815,1.56193
98915,1.53237
99015,1.60067
99115,1.72419
99215,2.20931
99315,1.76808
99416,2.46372
99516,2.08975
99616,1.63085
99716,1.79696
99816,1.65186
99917,1.61427
100017,2.58098
100117,3.80918
100217,1.62461
100317,2.81441
100418,2.30061
100518,1.28816
100619,1.62473
100720,3.47714
100820,2.48234
100922,1.90219
101022,3.72392
101125,4.16421
101225,4.00185
101325,3.87096
101428,3.80794
101528,3.76316
101628,3.48795
101728,1.82508
101828,1.11535
101928,1.13875
102032,1.11511
102132,1.06825
102233,1.13015
102334,1.06382
102434,1.09655
102535,1.13438
102635,1.14578
102740,1.14761
102841,1.11076
102943,1.08526
103045,1.09742
103147,1.09749
103247,1.10570
103348,1.09681
103449,1.10151
103549,1.10076
103652,1.11861
103752,1.11600
103852,1.09327
103952,1.18087
104056,1.37732
104156,1.30256
104258,1.12282
104358,1.11693
104458,1.14800
104560,1.13976
104661,1.13935
104761,1.13609
104862,1.12269
104964,1.09820
105064,1.11161
105164,1.14946
105264,1.11067
105364,1.14396
105464,1.11602
105568,1.09990
105668,1.11861
105768,1.12694
105868,1.09844
105968,1.09174
106068,1.07825
106169,1.08785
106269,1.10533
106369,1.43579
106469,1.82484
106572,1.63833
106672,1.94853
106772,2.03694
106875,1.91625
106975,2.22230
107076,2.11933
107176,1.92130
107276,1.82439
107379,1.84648
107479,1.66541
107579,1.56660
107679,1.55612
107779,1.53269
107879,1.53492
107979,1.61518
108082,1.63339
108182,1.51538
108285,1.36593
108385,1.61730
108485,1.55930
108585,1.58452
108685,1.60391
108785,1.70201
108885,1.55722
108985,1.60155
109085,1.59638
109185,1.59021
109288,1.71997
109390,1.66918
109490,1.71080
109593,1.73841
109693,1.74746
109798,1.83925
109900,1.70959
110000,1.73310
110103,1.95532
110203,1.63389
110306,1.71141
110406,1.69364
110509,1.54980
110609,1.81260
110710,1.71865
110810,1.65721
110910,1.84449
111010,1.67598
111112,1.65756
111214,1.64126
111314,1.73958
111414,1.71294
111514,1.52153
111615,1.79553
111715,1.73759
111815,1.88548
111915,1.64563
112016,1.58065
112118,1.94164
112218,1.85531
112318,1.68282
112418,1.70985
112520,1.74287
112620,1.94448
112723,2.06892
112823,1.16815
112926,2.51468
113028,1.55299
113130,1.14862
113230,1.10532
113330,1.03470
113434,1.58761
113534,3.15118
113634,2.05441
113736,2.48821
113836,2.24545
113936,2.56417
114036,2.73221
114136,2.52166
114236,2.43671
114336,2.26249
114436,1.86049
114537,1.86439
114637,1.72277
114739,1.88741
114839,1.85275
114940,1.54611
115040,1.85295
115140,1.68679
115243,1.98780
115344,1.89756
115444,1.70012
115546,1.86434
115648,1.80227
115748,1.60949
115848,1.75196
115957,1.79462
116057,1.71325
116157,1.54727
116257,1.63445
116357,1.58023
116459,1.55053
116559,1.51345
116659,1.47214
116759,1.39691
116859,1.47011
116959,1.49049
117059,1.48183
117159,1.56743
117262,1.64994
117362,1.58438
117462,1.68859
117562,1.60182
117664,1.66354
117764,1.61213
117864,1.61102
117964,1.60124
118064,1.32095
118164,1.52894
118264,1.46893
118365,1.55497
118465,1.52346
118565,1.65705
118665,1.67536
118766,1.58610
118866,1.85823
118966,1.67215
119066,1.67285
119168,1.59438
119268,1.49648
119371,1.69237
119472,1.70554
119572,2.02531
119676,2.17985
119776,2.05992
119879,1.99549
119982,1.40707
120082,1.46937
120182,1.39799
120282,1.64942
120382,2.18627
120482,2.25214
120582,2.44218
120682,2.07060
120782,2.29465
120884,2.14122
121084,2.62775
121226,1.98622
121326,2.08527
121426,2.16397
121528,2.25809
121628,1.95425
121728,1.93326
121828,1.97392
121928,1.70635
122028,1.94679
122128,2.11491
122228,2.10979
122331,2.42306
122431,2.06043
122532,1.88875
122633,2.15570
122733,1.93685
122833,1.95050
122933,2.21522
123033,2.29341
123133,2.61094
123235,1.91173
123338,2.37088
123746,2.49662
123936,2.17122
124036,2.25726
124136,1.81320
124238,2.11768
124339,2.11927
124440,1.59953
124540,1.98139
124640,2.18752
124740,2.05609
124840,1.82191
124941,1.75608
125041,1.67556
125141,1.74268
125241,1.86084
125341,1.86595
125446,1.91175
125546,1.91908
125650,2.03970
125750,2.05638
125850,2.17811
125951,1.83855
126051,2.04134
126155,1.80804
126257,2.10128
126357,2.20773
126462,1.84018
126562,2.02270
126662,1.83230
126863,2.04767
127039,2.23171
127139,2.39890
127239,1.57233
127339,1.45104
127439,1.31295
127539,1.16478
127639,1.78912
127739,3.25241
127839,1.93703
127941,1.35893
128042,1.76696
128144,1.89104
128244,1.46678
128346,1.56287
128446,1.74414
128551,1.75362
128651,1.60155
128751,1.69439
128853,1.63259
128953,1.38717
129053,1.72972
129153,1.30214
129253,1.87774
129353,1.94822
129491,2.26606
129594,1.69983
129694,2.20849
129801,2.07998
129901,1.20479
130001,2.02075
130101,2.11694
130201,2.37307
130301,1.58611
130401,1.91891
130501,1.65004
130603,1.55626
130703,1.89421
130805,1.96857
130905,1.15454
131005,1.71493
131107,1.54257
131208,1.73614
131408,2.56473
131722,4.94030
131822,5.75447
131925,6.71698
132025,5.74549
132125,5.03488
132225,5.12199
132325,3.98563
132425,4.96212
132526,4.13528
132726,3.34180
132826,4.11598
133326,4.62698
133560,1.72371
133660,1.47218
133763,1.38808
133863,1.37229
133963,1.38200
134063,1.25949
134163,1.21948
134267,1.17372
134369,1.11783
134469,1.10933
134869,1.11117
135613,1.08868
135713,1.09557
135817,1.13941
135919,1.08069
136019,1.16765
136119,1.14104
136224,1.15602
136324,1.06964
136429,1.13872
136530,1.10937
136632,1.10514
136734,1.07115
136836,1.11462
136936,1.12628
137036,1.16853
137136,1.12912
137239,1.09000
137340,1.54723
137444,1.80917
137544,2.00714
137644,2.03717
137744,1.79364
137846,2.00048
137949,1.73634
138052,2.20202
138152,1.85995
138253,1.89268
138353,2.16504
138454,2.14169
138554,1.71057
138655,1.97831
138755,2.17551
138859,2.46907
138959,1.58182
139059,1.77884
139159,2.04240
139259,1.93772
139360,2.28350
139460,2.41069
139561,2.04513
139661,1.97623
139761,1.91010
139862,1.75783
140065,1.67022
140165,1.71351
140268,1.70589
140369,1.55842
140469,1.83026
140572,2.14095
140672,2.03082
140774,2.13953
140874,2.45875
140976,2.12778
141076,2.22754
141179,1.04112
141282,1.60692
141385,1.80202
141487,1.92866
141587,1.87260
141687,1.23490
141787,1.80145
141889,1.67183
141989,1.71872
142092,1.84204
142192,1.20560
142292,2.13278
142394,2.16484
142494,1.93522
142594,1.15895
142697,1.67680
142797,1.48393
142897,2.21149
142997,1.45873
143097,2.07268
143197,1.88077
143297,1.57087
143397,1.26120
143497,1.50365
143597,1.36587
143697,1.34874
143799,1.20001
143899,1.54498
144000,1.62349
144100,1.52756
144200,1.54337
144320,1.65170
144420,1.56745
144520,1.54073
144622,1.54382
144722,1.63583
144826,1.79750
144929,1.57706
145032,1.89797
145132,1.97146
145235,1.48159
145335,1.51683
145435,1.63999
145535,1.67893
145635,1.50886
145735,1.41865
145835,1.56521
145937,1.79706
146037,1.73024
146140,2.46684
146244,2.60700
146344,1.70668
146447,1.11113
146547,1.61264
146854,2.26701
146954,2.38276
147054,1.24613
147154,1.16141
147254,1.14599
147354,1.10116
147457,1.28700
147557,2.96660
147658,1.95519
147758,1.72369
148058,1.60331
148305,1.36355
148405,1.62741
148509,1.57336
148609,1.19287
148709,1.60224
148811,1.60781
149011,1.38099
149111,1.53267
149211,1.52860
149516,1.50816
149616,1.40458
149716,1.48132
149816,1.41247
149916,1.47337
150403,1.64559
150503,1.50113
150606,1.37946
150708,1.63623
150812,1.64385
150914,1.55670
151116,1.42135
151220,1.49796
151521,1.46096
152038,1.62417
152239,2.76052
152339,3.42370
152440,2.32808
152540,1.22564
152644,1.13394
152744,1.07073
152846,1.08165
152946,1.06587
153047,1.08704
153350,1.07896
153596,1.11563
153699,1.11140
153799,1.08859
154100,1.08988
154200,1.16472
154300,1.25632
154400,1.08701
154500,1.10320
154600,1.13919
154701,1.06476
154801,1.11938
154902,1.40382
155348,1.08008
155448,1.07541
155551,1.15675
155653,1.09277
155753,1.12293
155853,1.08931
155953,1.09051
156053,1.13144
156153,1.09508
156254,1.13516
156356,1.08767
156456,1.09185
156556,1.11167
156659,1.11994
156759,1.10268
156859,1.09126
156959,1.10631
157059,1.12913
157162,1.08733
157262,1.12665
157362,1.08565
157462,1.08622
157562,1.08409
157662,1.15315
157762,1.11739
157867,1.09847
157967,1.12118
158067,1.07181
158167,1.12641
158267,1.12252
158368,1.10560
158468,1.12442
158568,1.08959
158668,1.12311
158770,1.15503
158870,1.11755
158975,1.09210
159075,1.08244
159175,1.08657
159275,1.10353
159375,1.14773
159477,1.09777
159577,1.08155
159677,1.07323
159778,1.08430
159879,1.10025
159979,1.08690
160079,1.10884
160179,1.07709
160279,1.05870
160381,1.09037
160482,1.12328
160582,1.06787
160682,1.07178
160782,1.08218
160885,1.08857
160985,1.08403
161087,1.10304
161187,1.06840
161290,1.06660
161393,1.08993
161493,1.09235
161593,1.09889
161693,1.09278
161795,1.07990
161895,1.08930
161995,1.07386
162095,1.08207
162195,1.08370
162295,1.13006
162395,1.08187
162495,1.06729
162595,1.10043
162700,1.10182
162800,1.10399
162901,1.10926
163001,1.11531
163102,1.08258
163203,1.07468
163305,1.06542
163407,1.10304
163507,1.13717
163607,1.09974
163707,1.06488
163807,1.10224
163907,1.09288
164007,1.06525
164107,1.11859
164207,1.07930
164311,1.07139
164412,1.06012
164512,1.06058
164612,1.11381
164712,1.09404
164812,1.06697
164912,1.10522
165012,1.07289
165114,1.06488
165214,1.09991
165319,1.08964
165420,1.08758
165522,1.09116
165624,1.08515
165725,1.08998
165825,1.09753
165928,1.09578
166028,1.09752
166131,1.05974
166231,1.09382
166331,1.13075
166431,1.07420
166531,1.07497
166631,1.05566
166732,1.07323
166832,1.14138
166936,1.07022
167037,1.09829
167137,1.06795
167241,1.06369
167341,1.09632
167444,1.07378
167544,1.15006
167644,1.04548
167744,1.09694
167847,1.09738
167949,1.07481
168049,1.08072
168149,1.06336
168249,1.05821
168349,1.10643
168452,1.08169
168552,1.13263
168653,1.07098
168755,1.06274
168855,1.11374
168955,1.07391
169055,1.07072
169158,1.12382
169258,1.10040
169362,1.06974
169466,1.09400
169566,1.08923
169670,1.07640
169770,1.08983
169871,1.10355
169973,1.09177
170073,1.09906
170175,1.09626
170278,1.08497
170378,1.11760
170478,1.11594
170578,1.11531
170679,1.09737
170779,1.12759
170879,1.07828
170979,1.12250
171079,1.07469
171180,1.12659
171281,1.10082
171381,1.11803
171481,1.10607
171582,1.30458
171682,1.78356
171782,1.92925
171882,1.91959
171982,2.02637
172082,1.75136
172187,1.67384
172287,2.13767
172387,1.74500
172489,1.49651
172589,1.90041
172689,2.34768
172789,1.74101
172889,1.92029
172992,1.81958
173094,1.68752
173194,1.90449
173297,1.86744
173397,1.84671
173499,1.68170
173599,1.58536
173702,1.66474
173806,1.45954
173906,1.57112
174008,1.13080
174108,1.84650
174208,1.81132
174310,1.63481
174411,1.59992
174513,1.41779
174614,1.35841
174714,1.36631
174814,1.38827
174914,1.84762
175014,2.47995
175114,1.99924
175220,1.29094
175320,1.95800
175421,1.43724
175521,1.69233
175621,1.79403
175724,1.53049
175825,2.06386
175926,1.79980
176026,1.78047
176126,1.59110
176227,2.09564
176327,1.37688
176430,1.68747
176532,1.40168
176632,1.47208
176735,1.53764
176835,1.39782
176935,1.31342
177035,1.67364
177135,1.46959
177235,1.64138
177335,1.31621
177435,1.53972
177540,1.82399
177640,1.56132
177740,1.69598
177840,2.08511
177940,1.95564
178041,2.18598
178142,2.10008
178242,2.28938
178342,1.97433
178444,1.83470
178544,1.87681
178644,2.08510
178744,1.82708
178844,2.09356
178944,2.45161
179044,1.93567
179144,1.98728
179244,1.92602
179346,2.06525
179446,1.94171
179546,2.05803
179648,1.81931
179748,1.80700
179848,3.66838
179948,2.25259
180051,1.14055
180151,1.47506
180252,1.79172
180352,1.52257
180452,1.52755
180552,1.10801
180652,1.20898
180752,1.09011
180852,1.46267
180952,2.33777
181052,3.30948
181152,1.31358
181252,1.09383
181354,1.87896
181454,2.99282
181556,1.54480
181657,1.31215
181757,1.27683
181857,1.26093
181957,1.18204
182057,1.08871
182158,1.00047
182259,1.01750
182360,1.11032
182460,1.05418
182564,1.03331
182665,1.07754
182765,1.07212
182865,1.03567
182965,1.05010
183067,1.06982
183167,1.06026
183267,1.03127
183367,1.10337
183467,1.09971
183569,1.08600
183669,1.04869
183769,1.04873
183869,1.10144
183969,1.12712
184071,1.07445
184173,1.12607
184275,1.07632
184375,1.11007
184475,1.10475
184575,1.07974
184675,1.11486
184775,1.07033
184875,1.07156
184978,1.09164
185079,1.10382
185179,1.11270
185279,1.07816
185379,1.11552
185479,1.10897
185581,1.07963
185681,1.06287
185784,1.11792
185886,1.08185
185990,1.07174
186090,1.59934
186190,1.91919
186290,1.86429
186393,1.76769
186494,2.00700
186596,1.62391
186696,2.57744
186796,1.99849
186896,1.67772
187000,1.60655
187100,1.77997
187203,2.00203
187305,1.87448
187405,1.67610
187507,1.75419
187607,1.85927
187708,1.63460
187810,1.55032
187910,1.58452
188013,1.73865
188113,1.43345
188214,1.82924
188315,1.55475
188418,1.65696
188520,1.62712
188621,1.61467
188723,1.70098
188825,1.79572
188925,1.78466
189025,1.57763
189125,2.00406
189225,1.84190
189325,1.70520
189425,1.75612
189525,1.51130
189625,1.55243
189728,1.71712
189828,1.59880
189928,1.43189
190028,1.83412
190129,1.26569
190229,1.46985
190332,2.24217
190432,1.28654
190532,2.45870
190632,2.07073
190732,1.40446
190834,2.09958
190934,2.54901
191036,1.37206
191136,1.70582
191236,2.33725
191336,2.06859
191436,1.50114
191538,2.32403
191638,1.58498
191741,1.36892
191843,2.26505
191943,1.56820
192043,1.80490
192143,1.30316
192243,1.90328
192343,2.27460
192443,1.55083
192543,1.21970
192643,1.08503
192747,1.05141
192847,1.05410
192947,1.02796
193047,1.08158
193149,1.02282
193249,1.01994
193349,1.02010
193450,1.01693
193551,0.99676
193653,1.01784
193755,0.99482
193856,1.02351
193956,1.00713
194060,1.00450
194160,1.03428
194263,1.00971
194363,1.01118
194468,1.05592
194568,1.01454
194668,1.03185
194768,1.04054
194868,1.06765
194969,1.04340
195069,1.04514
195169,1.05292
195275,1.05909
195375,1.12789
195477,1.07275
195577,1.08060
195681,1.10916
195781,1.06511
195881,1.04137
195981,1.11885
196082,1.15751
196184,1.02303
196284,1.08787
196386,1.77123
196489,3.10782
196589,2.55037
196692,2.21084
196792,2.08195
196892,2.41926
196992,3.54018
197092,3.23697
197192,2.94209
197292,1.85824
197392,2.92148
197492,2.65075
197592,3.23175
197693,2.44848
197793,2.47604
197893,2.68530
197993,3.98168
198095,1.99977
198195,2.67717
198296,2.43950
198396,2.54911
198499,3.09957
198599,2.21331
198700,2.56573
198801,2.99407
198901,3.40117
199005,1.81689
199105,2.91331
199205,2.41992
199305,3.38962
199405,2.00245
199505,3.09028
199605,2.07102
199711,2.46329
199811,2.80073
199911,3.08465
200011,1.96505
200113,2.40011
200213,2.21346
200315,2.17974
200415,2.28992
200516,3.25690
200617,3.14162
200717,2.20012
200817,2.28924
200917,1.92679
201017,1.83185
201117,2.20802
201222,1.96756
201323,1.86413
201425,1.71921
201525,2.08737
201626,1.96229
201726,1.90878
201827,1.89509
201927,1.91444
202027,1.71974
202130,1.79888
202230,1.70289
202330,2.08644
202430,1.83840
202530,2.01747
202633,1.67620
202733,1.86276
202833,1.71937
202934,1.74856
203034,2.01947
203140,1.86254
203241,1.77329
203345,1.63555
203445,1.86989
203545,1.80783
203645,1.69096
203745,1.62526
203845,1.83090
203945,1.71328
204048,2.10963
204153,2.07760
204254,1.82266
204356,1.90045
204456,2.14299
204556,2.01102
204657,2.15213
204757,2.07685
204861,1.87547
204962,1.86843
205062,1.61254
205164,1.76196
205264,1.64949
205364,1.76370
205464,1.71983
205567,1.75005
205667,1.74478
205767,1.79463
205868,1.86721
205969,1.92027
206070,1.82402
206170,1.74948
206270,1.59761
206372,1.76901
206472,1.68958
206574,1.74446
206675,1.66070
206775,1.67869
206879,1.65919
206981,1.63263
207083,1.81086
207183,2.29699
207283,2.01410
207383,1.97746
207483,1.87249
207584,2.09843
207685,1.79973
207789,1.63545
207889,1.81406
207989,1.97201
208090,2.16150
208190,1.82041
208295,1.77197
208397,2.00243
208499,2.11580
208599,1.68814
208699,1.78160
208799,1.91609
208899,1.58124
209001,1.69098
209103,1.71551
209205,1.82846
209307,1.73278
209407,1.87797
209507,1.94895
209607,1.88499
209707,1.97248
209808,1.80108
209908,1.59297
210011,1.73201
210111,1.67508
210213,1.74453
210313,1.56204
210416,1.65613
210519,1.51914
210622,1.56740
210722,1.47694
210824,1.70967
210924,1.62067
211030,1.65120
211134,1.45500
211235,1.31337
211335,1.48517
211436,1.52591
211536,1.58271
211636,1.59267
211737,1.52135
211839,1.59313
211939,1.55164
212042,1.69499
212144,1.60004
212244,1.60496
212344,1.54364
212444,1.55057
212545,1.61110
212645,1.56559
212745,1.48723
212848,1.60417
212951,1.64136
213051,1.67933
213152,1.75894
213254,1.57979
213356,1.73923
213457,1.56652
213557,1.72655
213657,1.82965
213758,1.86427
213860,1.66273
213960,1.72614
214060,1.77941
214160,1.73113
214260,1.71897
214361,1.65529
214461,1.76537
214564,1.97751
214664,2.25358
214764,1.93652
214864,1.78339
214967,2.78326
215067,2.97235
215170,3.65870
215270,4.42971
215373,4.65160
215473,4.98008
215573,4.69691
215674,4.98484
215776,4.46554
215876,4.29406
215978,4.12733
216078,4.13894
216179,4.07906
216279,2.75543
216379,3.67596
216479,4.15799
216579,3.51198
216680,2.79492
216781,4.34309
216881,2.91834
216981,3.62093
217081,3.98229
217181,3.52208
217284,3.53971
217384,3.22605
217488,2.37676
217588,2.50452
217691,2.36917
217791,2.06507
217891,2.30619
217991,2.07863
218091,2.01682
218192,2.21997
218292,2.26889
218394,2.32938
218495,2.49946
218595,2.66458
218695,2.35157
218796,2.12542
218898,1.83069
218999,2.04096
219100,2.07758
219202,2.22717
219302,2.40588
219402,1.86368
219502,1.86559
219602,2.11517
219702,1.97105
219802,2.26691
219902,2.20175
220002,1.85538
220105,1.87678
220208,1.88441
220311,1.73815
220411,1.94985
