time,current
Starting data collection:
275849,1.18796
275949,1.57170
276050,1.34466
276150,1.31815
276250,1.80310
276352,1.64572
276453,1.89624
276554,1.35595
276654,1.07722
276755,1.52857
276855,1.52996
276955,1.54900
277055,1.62392
277155,1.75418
277255,1.68597
277355,1.02025
277455,1.88578
277555,1.38046
277659,1.42273
277761,1.62966
277861,0.97967
277961,0.80594
278061,1.25607
278164,1.70202
278266,1.67574
278367,1.60700
278467,1.60287
278568,1.26480
278668,1.37626
278770,1.63569
278871,1.69974
278972,1.18800
279072,1.44525
279172,1.69236
279273,1.96423
279374,1.22503
279474,1.68736
279574,1.27086
279677,1.53246
279777,1.72909
279879,1.52123
279981,1.10726
280082,1.52615
280182,0.88001
280282,1.40633
280382,1.19952
280482,1.42042
280584,1.59303
280684,1.58222
280784,1.83981
280884,1.59024
280984,1.87720
281084,1.75853
281184,1.81009
281286,1.61454
281386,1.72879
281486,1.57105
281586,1.43229
281688,1.26524
281788,1.86963
281888,1.17768
281991,1.65842
282091,1.78340
282191,1.52132
282291,1.41636
282391,1.13679
282491,1.52016
282592,1.77356
282692,1.41297
282792,1.15952
282894,1.44073
282994,1.57167
283097,1.51682
283197,1.18229
283298,1.57925
283398,1.35687
283499,1.56352
283602,1.93177
283702,1.03709
283805,1.64737
283905,1.84623
284007,1.51569
284107,1.93145
284209,0.65098
284311,1.46813
284411,1.17673
284511,1.53787
284611,1.74782
284711,1.24808
284811,2.00297
284911,0.80423
285013,1.28197
285113,1.81105
285213,1.37432
285316,2.01834
285416,1.68085
285516,1.54370
285617,2.21720
285717,1.22301
285817,2.10511
285918,1.23897
286019,1.62544
286119,1.41808
286219,1.00722
286319,1.49185
286422,1.80834
286522,1.69954
286625,1.63965
286725,1.84489
286825,1.33973
286925,1.27799
287025,1.73345
287125,1.75297
287225,1.59657
287325,0.66055
287425,1.66339
287525,1.28322
287625,1.38615
287729,1.61758
287830,1.53819
287930,1.78286
288032,1.49837
288133,1.83665
288234,1.64811
288335,1.74946
288436,1.82612
288538,1.97754
288638,1.82051
288738,2.01492
288839,1.70043
288939,1.65322
289039,1.58371
289140,1.53595
289240,1.39371
289340,1.59148
289442,1.56384
289542,1.28281
289642,0.92106
289742,1.66764
289844,1.64113
289944,2.04569
290044,1.09833
290146,1.37088
290248,1.42135
290349,1.48513
290449,1.76993
290549,2.11035
290649,1.81467
290749,1.47624
290850,1.88680
290950,1.09989
291054,1.58784
291155,0.81439
291255,1.35511
291358,0.83314
291458,0.81686
291559,1.25411
291659,1.23935
291759,0.90654
291859,1.59570
291961,0.91737
292063,1.16906
292163,1.65979
292264,1.09730
292364,1.56970
292464,1.27942
292564,2.17290
292664,1.47102
292764,2.08991
292864,0.75556
292964,1.41775
293071,1.20314
293171,1.94142
293271,1.67188
293376,1.36266
293477,1.89971
293577,1.72907
293677,1.49749
293780,0.83763
293880,1.36500
293983,1.69790
294083,2.06327
294183,1.29777
294283,1.04423
294384,1.47745
294484,1.94395
294584,2.25306
294684,1.26928
294784,1.83000
294884,1.46912
294986,1.57162
295086,1.60340
295186,1.03280
295286,1.31252
295388,1.62629
295488,1.45485
295588,2.10828
295688,1.79719
295788,1.68201
295891,1.75242
295991,1.75059
296091,1.75986
296191,1.30909
296292,1.94515
296394,1.77187
296494,1.79438
296594,1.24007
296697,1.72014
296800,1.36963
296900,1.00419
297000,1.72160
297100,1.40830
297203,0.77083
297305,1.65726
297407,1.56617
297507,1.38914
297607,1.38829
297707,1.28749
297807,1.11357
297908,1.49429
298008,1.49627
298108,1.45013
298208,1.46741
298308,1.62324
298408,1.60795
298508,1.48696
298612,1.44858
298714,1.88134
298814,1.99663
298914,1.97534
299019,1.19247
299119,1.04024
299219,1.85912
299319,1.47604
299420,1.75187
299522,1.82828
299622,1.57807
299727,1.64901
299829,1.71046
299929,1.73588
300034,1.47932
300134,1.18503
300234,1.23331
300338,1.09907
300438,1.54189
300541,1.88367
300641,1.46370
300741,1.39182
300841,1.03805
300946,1.54469
301046,1.87680
301146,1.36369
301246,1.30120
301346,1.06072
301449,1.39919
301551,1.36033
301651,1.60579
301753,1.50992
301853,1.52199
301953,1.64089
302056,1.32628
302156,1.85769
302256,1.87943
302359,1.71959
302462,1.95270
302562,1.96634
302662,1.89764
302762,1.77877
302863,1.56999
302965,1.92441
303065,1.69126
303167,1.49381
303267,1.68470
303369,1.89648
303469,1.61215
303571,1.26326
303671,1.96530
303771,1.56536
303871,1.85859
303972,1.70076
304073,1.90061
304175,1.69468
304275,1.69650
304375,1.67330
304475,1.52643
304575,1.64824
304675,1.49480
304775,1.47887
304878,1.48921
304978,1.35603
305078,1.68878
305178,1.75239
305283,1.25909
305385,1.78205
305485,1.36033
305585,1.82536
305685,1.50485
305789,1.52091
305890,1.52379
305990,1.59916
306092,1.13635
306192,1.84997
306295,1.72574
306395,1.91853
306495,1.53229
306597,1.65086
306697,1.48967
306800,1.32251
306900,1.42437
307000,1.86851
307100,1.60199
307200,1.88470
307300,1.76546
307402,1.16835
307502,1.88878
307602,1.24143
307703,1.27572
307805,2.10728
307905,1.49351
308005,2.10673
308105,1.89721
308205,1.67586
308305,1.25843
308405,2.12645
308510,1.36934
308610,1.70545
308711,1.55203
308813,1.99074
308913,1.17642
309016,1.61059
309116,1.67443
309219,1.76546
309322,1.33227
309422,1.40238
309522,1.58129
309626,1.56511
309726,1.30517
309826,1.69427
309926,1.62484
310028,1.26406
310128,2.06018
310231,1.90943
310331,1.25522
310431,1.58086
310531,1.88045
310632,1.32580
310734,1.72859
310834,1.23622
310934,1.75134
311034,1.84413
311134,1.75174
311238,1.17483
311340,1.70848
311441,1.25064
311541,1.52037
311746,1.65477
311864,1.04186
311969,1.63070
312069,1.06319
312169,1.56228
312271,1.21830
312371,1.25367
312473,1.33220
312575,1.68790
312675,1.29262
312777,1.31714
312877,1.42309
312980,0.80062
313084,1.33623
313184,1.37181
313284,1.27430
313384,1.03440
313485,1.19243
313585,1.35776
313685,1.18805
313785,1.38503
313886,1.15784
313986,1.13847
314086,1.63154
314189,1.23374
314293,1.43964
314393,1.01328
314498,1.24256
314598,1.60422
314698,1.57990
314799,0.92177
314899,1.37133
315001,1.35386
315101,0.79729
315201,1.48726
315301,0.95403
315401,1.47861
315501,1.17445
315601,0.89410
315701,1.31515
315801,0.95561
315901,1.17539
316003,0.24139
316103,1.12738
316205,0.85929
316305,1.36319
316410,1.41842
316510,1.41644
316613,0.60848
316713,1.07264
316813,1.53703
316913,1.52242
317016,1.08119
317116,0.99073
317219,0.53787
317319,0.51059
317419,1.22108
317522,1.37477
317622,1.16965
317724,1.28364
317825,0.88331
317925,1.35150
318026,1.41173
318128,1.06853
318228,1.23583
318328,0.95526
318429,1.80761
318531,1.33318
318635,2.03996
318735,1.45796
318835,1.51583
318938,1.32668
319038,0.47274
319141,1.25159
319241,1.38349
319341,0.32780
319441,1.26263
319541,1.09178
319641,0.87552
319742,0.60362
319842,0.79803
319943,0.49844
320043,1.18260
320145,0.80997
320247,0.24106
320347,0.85887
320448,1.74576
320548,1.25467
320648,1.26297
320748,0.85491
320848,1.25284
320950,1.97759
321052,0.96355
321152,0.60157
321255,0.96242
321355,0.50144
321455,1.35578
321557,1.26935
321657,1.69371
321760,1.16357
321860,1.38018
321960,1.13960
322063,1.44782
322163,1.20086
322263,1.37555
322363,0.96888
322463,0.76063
322564,1.41401
322666,0.44955
322768,1.09775
322868,0.26798
322972,1.07436
323072,0.46376
323172,0.70782
323272,1.14572
323372,1.43487
323472,1.80179
323572,1.18962
323673,1.46767
323773,1.65735
323877,1.60624
323977,1.04505
324081,0.88223
324181,1.92631
324281,1.23454
324381,1.86474
324482,1.35664
324582,2.14690
324682,1.46957
324782,1.78237
324883,1.09208
324984,0.66388
325084,1.07650
325184,1.53626
325284,1.21735
325385,1.30159
325485,0.66322
325585,0.94458
325687,1.16042
325787,1.36837
325889,0.88401
325989,0.06682
326089,1.52586
326189,0.72456
326289,1.29691
326389,0.20825
326490,1.04415
326590,0.96259
326690,0.41625
326795,0.50028
326895,0.61129
326999,0.78507
327099,0.59106
327202,1.24560
327304,0.93504
327405,1.86427
327506,0.95059
327606,1.64086
327706,1.57660
327806,1.51182
327906,0.72344
328010,0.87874
328110,1.40727
328213,1.23225
328314,1.19250
328414,1.28647
328518,1.33917
328618,0.32860
328718,1.69795
328825,1.13892
328925,0.94723
329028,0.95095
329128,0.81268
329229,0.76819
329329,1.66764
329429,0.70445
329529,1.37853
329630,1.26936
329731,1.01599
329832,0.80516
329932,0.16377
330037,0.43997
330137,0.53375
330237,0.66311
330337,0.81774
330437,1.04124
330542,0.92407
330642,1.00817
330742,1.00915
330847,0.50564
330947,0.55227
331050,1.07269
331150,0.44424
331250,1.75416
331351,1.24614
331451,1.16290
331551,1.11521
331651,1.13626
331751,0.76890
331853,1.07139
331953,0.99116
332056,1.04769
332156,1.02904
332261,0.97190
332361,1.61049
332461,1.32123
332561,1.60081
332661,0.45724
332764,0.55749
332865,1.77716
332965,1.17462
333065,1.07446
333166,0.93854
333266,1.16648
333367,1.25864
333467,1.42291
333570,1.18329
333671,1.60497
333771,1.17923
333872,0.70605
333972,2.07645
334072,1.57179
334172,1.41488
334274,1.12640
334376,1.88293
334478,0.81820
334579,1.21331
334679,1.85792
334779,1.09450
334881,1.25455
334982,1.44439
335082,0.61037
335184,0.68648
335284,1.11097
335384,0.65057
335484,1.40058
335585,1.41915
335685,1.75490
335785,1.49517
335886,1.25915
335986,2.04070
336089,0.95734
336189,0.62818
336289,1.38588
336390,1.35376
336491,1.21876
336592,1.49799
336692,0.80959
336792,1.14072
336892,1.21766
336993,1.47110
337093,1.70875
337193,1.17740
337293,1.62521
337393,1.83510
337493,0.58374
337593,1.30525
337693,1.55411
337793,1.37446
337894,1.22790
337994,1.20956
338094,1.05639
338194,1.26440
338294,1.53805
338394,1.11839
338494,1.23826
338595,1.61058
338697,1.28483
338797,1.00731
338897,1.71064
338999,1.22433
339099,1.75032
339199,1.71044
339299,1.78669
339400,1.72474
339500,1.35001
339602,1.22038
339702,1.41244
339802,1.77446
339904,1.65967
340004,1.44708
340104,1.44128
340204,1.62924
340304,1.44578
340404,1.70041
340507,1.30099
340607,1.48640
340707,1.50328
340811,1.09778
340911,0.70612
341014,1.43449
341114,1.34110
341216,1.51595
341316,1.74674
341420,0.72682
341520,1.10886
341622,1.08670
341724,1.20593
341824,1.32526
341924,0.90005
342024,0.81929
342127,1.01218
342228,1.52453
342330,1.79378
342430,1.47974
342530,0.82438
342631,1.96939
342731,0.97259
342834,1.71005
342934,2.12562
343034,1.56987
343134,1.40573
343236,1.34772
343336,1.60751
343438,1.09936
343539,0.97642
343641,1.17177
343741,1.07674
343841,1.58293
343942,1.37740
344042,1.64114
344142,1.35132
344244,1.00936
344344,0.89033
344445,1.07445
344546,1.42863
344646,1.65099
344750,1.14367
344852,1.69242
344952,1.05940
345052,1.22364
345155,1.32995
345255,1.07136
345360,1.36219
345460,1.46915
345560,1.65588
345662,1.69276
345768,1.89337
345870,1.90965
345971,1.64827
346072,1.93758
346173,0.88316
346273,1.56401
346373,1.57019
346473,1.68408
346573,1.24425
346673,1.22731
346775,1.36801
346875,1.07260
346975,1.48792
347078,1.68598
347178,1.77965
347279,0.60782
347379,1.47785
347481,1.82569
347581,1.70114
347684,1.85825
347784,1.64216
347889,1.67672
347989,1.69576
348089,1.47095
348189,1.39522
348289,1.83757
348394,1.29177
348596,1.51998
349019,1.57096
349119,1.58680
349219,1.88970
349319,1.74551
349419,2.00121
349520,2.14636
349620,1.70620
349722,1.82757
349822,1.90961
349924,1.74785
350025,1.80519
350125,1.54232
350225,1.17725
350325,2.03582
350425,1.62033
350528,1.82652
350628,1.63080
350728,1.60051
350828,1.86534
350930,1.55093
351033,1.59041
351134,1.36721
351234,1.83902
351334,1.92231
351434,1.93065
351534,1.97143
351635,1.71419
351735,1.25240
351837,1.56014
351937,1.73795
352038,1.30912
352140,1.66019
352241,1.84066
352341,1.71203
352444,1.62729
352544,1.43506
352648,1.47266
352749,1.12095
352849,1.39908
352949,1.82803
353051,1.20110
353151,2.06948
353253,1.86760
353353,2.00115
353456,1.58215
353556,1.58203
353656,1.41559
353756,1.98331
353856,1.44947
353957,1.69772
354057,1.64927
354160,1.66653
354262,1.97948
354365,0.64963
354465,1.42888
354565,1.47767
354665,1.59109
354765,1.50857
354865,1.54056
354965,1.64839
355065,1.67070
355167,1.68851
355267,1.52330
355370,1.88317
355470,1.46024
355570,1.62510
355670,1.44478
355771,1.07552
355871,1.36164
355972,1.17768
356072,1.26336
356172,1.33365
356272,0.88034
356372,0.99359
356476,0.85937
356576,0.49682
356679,1.20231
356782,1.95702
356882,1.34487
356982,1.59972
357082,1.84172
357182,0.42676
357282,1.95053
357382,1.00645
357482,2.09376
357585,1.70075
357685,1.74675
357785,1.73692
357885,1.43313
357985,1.66697
358085,1.11739
358185,1.08854
358288,1.10694
358388,0.68354
358488,1.09096
358589,1.48969
358689,1.29910
358791,1.50707
358892,1.50781
358992,1.42605
359095,1.65659
359195,1.70681
359299,1.72044
359401,1.61919
359501,1.44786
359601,1.19508
359701,1.16834
359805,1.04377
359906,1.28367
360006,1.31327
360107,1.63606
360207,0.68538
360307,1.38023
360409,1.32920
360509,0.93476
360609,0.88679
360711,0.80370
360813,1.36397
360913,1.75041
361013,1.43076
361113,1.48986
361217,1.59416
361317,1.30479
361417,1.37228
361517,1.08379
361617,1.51091
361717,1.41823
361822,1.69185
361922,1.67106
362022,1.96733
362122,1.59235
362222,1.38059
362322,1.57395
362422,1.77464
362523,1.58691
362624,1.60424
362724,1.22530
362824,1.55894
362925,1.70036
363025,1.66082
363125,1.68601
363225,1.13644
363326,1.88274
363426,1.46254
363527,1.96579
363627,1.51526
363727,1.77913
363827,1.76310
363928,1.78587
364028,1.77447
364131,1.65958
364231,2.01153
364331,1.50551
364431,1.52340
364531,1.50865
364631,1.38961
364731,1.95737
364831,1.98779
364931,1.84253
365031,1.58096
365131,1.72903
365231,1.63749
365333,1.95835
365433,2.17090
365533,1.70647
365636,1.71902
365736,1.70284
365839,1.74066
365943,1.82883
366043,1.88724
366146,1.43922
366246,1.41299
366346,1.49514
366447,1.95978
366548,1.32502
366648,1.66334
366752,2.06826
366852,1.27959
366952,1.13112
367052,1.28043
367152,1.57205
367254,1.24282
367354,1.49454
367456,1.54020
367556,0.89017
367656,1.56562
367756,1.38317
367856,1.48954
367956,1.11994
368056,0.97543
368159,1.00530
368259,1.89530
368362,0.97693
368462,1.65038
368562,1.25219
368663,0.23248
368765,0.88295
368865,1.40731
368965,0.91070
369065,1.43409
369165,1.51957
369265,1.53917
369365,1.25600
369465,1.38255
369568,1.43846
369671,1.32803
369775,1.08720
369875,2.01989
369978,1.26091
370078,1.59465
370178,1.29911
370280,1.75759
370380,1.70794
370480,2.04728
370580,1.99914
370681,1.56926
370781,1.91642
370881,1.49678
370982,1.00654
371082,0.98553
371182,1.35473
371282,1.64304
371382,1.17418
371482,1.22009
371582,0.99965
371685,1.13820
371788,1.00122
371888,1.62524
371993,0.56493
372096,1.53098
372196,1.79461
372296,0.84807
372396,1.34353
372499,1.50092
372599,0.64536
372699,1.20040
372804,1.53966
372905,1.44243
373005,0.93612
373105,1.41660
373205,0.87069
373305,0.89148
373408,1.79832
373509,0.27314
373609,0.91720
373709,0.53885
373809,0.19915
373911,0.89481
374011,0.54084
374114,1.17150
374214,1.50197
374314,1.34628
374414,1.07367
374515,0.22302
374615,0.64347
374715,0.49789
374817,1.62743
374918,1.39844
375018,0.90112
375118,0.33509
375218,0.01285
375319,0.97828
375419,0.65071
375519,1.06790
375622,0.25721
375724,0.34489
375824,1.37953
375929,0.86607
376029,0.86774
376131,1.30326
376231,0.46449
376337,0.95108
376437,1.25052
376537,0.19017
376639,1.07114
376739,1.00533
376843,0.44199
376943,0.98675
377048,0.59446
377149,0.75786
377249,0.68437
377349,1.13629
377449,1.11452
377551,1.02048
377651,1.23587
377752,0.73046
377852,1.77004
377952,1.69115
378052,1.08100
378155,1.38197
378258,1.05149
378359,1.11305
378460,-0.12809
378560,-0.00306
378660,1.21567
378762,0.94108
378862,1.31429
378963,0.55021
379065,0.91586
379165,0.70769
379265,1.40077
379368,1.44432
379470,1.60827
379570,0.43366
379670,1.06994
379775,0.95649
379877,0.90611
379979,0.96182
380079,0.01595
380179,0.18771
380279,0.88327
380379,0.51364
380479,1.46209
380581,1.08105
380681,1.34693
380781,1.12452
380882,0.67729
380983,0.79964
381083,0.66471
381183,1.21759
381283,0.29304
381384,0.86361
381484,0.20829
381584,0.26795
381684,0.69000
381784,1.20034
381884,0.70189
381987,1.34581
382087,0.69577
382188,1.26102
382288,0.76191
382388,0.93683
382490,0.88011
382590,1.17773
382693,0.71955
382794,1.15929
382894,0.92042
382994,0.87422
383098,0.56533
383198,0.00716
383298,0.29673
383401,0.46710
383502,1.04737
383603,0.28236
383704,0.64805
383804,0.73530
383904,0.41391
384004,-0.57376
384104,0.66272
384206,0.60567
384306,1.30138
384406,1.15225
384506,0.84203
384609,0.93682
384711,0.98032
384813,0.97922
384913,1.41422
385015,1.07932
385115,1.30924
385215,1.00805
385317,0.87698
385417,1.47305
385517,1.24725
385617,0.86030
385719,0.88169
385821,0.85525
385922,1.32099
386022,1.01050
386122,1.64912
386222,1.38116
386322,1.11245
386422,0.48199
386522,0.51491
386622,-0.06835
386722,0.86847
386822,1.34682
386922,1.13816
387024,1.27464
387126,0.34106
387226,1.93892
387331,1.47868
387433,1.92367
387533,1.54897
387638,1.28956
387738,0.50562
387838,1.29564
387939,0.79523
388039,1.24632
388139,1.66461
388239,1.68238
388339,1.04247
388439,0.94794
388539,1.46394
388644,0.82721
388744,1.29904
388845,0.64681
388946,1.10312
389046,0.44233
389146,1.24450
389246,0.38946
389346,0.56824
389447,1.49971
389550,0.99096
389650,1.27939
389750,0.29766
389850,0.85000
389951,0.20853
390051,0.47138
390154,1.10164
390254,0.41573
390354,1.06125
390456,0.97603
390556,1.14243
390656,1.48188
390756,0.57594
390856,0.96535
390956,0.48263
391056,0.90207
391156,0.54895
391256,0.78914
391356,1.37837
391460,0.68802
391560,0.74099
391660,1.09160
391760,1.08421
391860,0.43292
391960,1.09834
392062,1.31082
392162,0.91957
392262,1.51856
392362,0.69874
392463,1.81297
392563,0.41329
392666,0.83519
392767,0.97919
392867,0.77593
392967,1.21982
393067,1.10311
393167,1.28402
393271,1.11948
393372,0.60165
393472,1.25131
393572,0.27921
393672,1.17466
393772,1.05685
393875,1.02622
393978,0.70239
394078,0.27708
394183,0.27936
394283,0.78958
394384,0.98831
394486,0.15064
394586,1.38453
394688,0.72083
394788,0.58064
394888,0.98271
394988,0.98653
395090,0.69299
395191,0.98063
395292,0.57661
395392,0.84414
395492,0.35897
395592,1.61470
395694,1.02962
395794,0.83053
395894,0.45886
395994,1.01499
396094,0.29248
396196,1.24540
396296,0.85942
396396,0.52539
396499,0.78794
396599,-0.08043
396699,1.22910
396799,1.38726
396899,1.34212
396999,1.56876
397100,1.88621
397200,1.01291
397303,0.76304
397403,1.77893
397503,1.81988
397605,1.58085
397705,1.33061
397805,0.78264
397905,1.44222
398005,1.59680
398105,1.56773
398209,1.64490
398309,1.25307
398411,1.22753
398511,1.00375
398611,1.12312
398714,0.68972
398814,1.09686
398917,1.14696
399017,1.46760
399117,0.69189
399217,1.26119
399317,0.72336
399418,0.66877
399518,0.91839
399618,1.40840
399718,0.87125
399819,1.21644
399919,0.76874
400022,1.01196
400122,0.43855
400225,0.35587
400327,1.04665
400427,0.42973
400527,1.09408
400627,1.52953
400730,1.08293
400830,0.99625
400930,0.91198
401030,0.68386
401130,0.85968
401233,1.47042
401333,0.60584
401433,0.87760
401533,0.59427
401638,0.80895
401738,0.87722
401839,1.61253
401940,1.37451
402042,1.06100
402142,0.37557
402242,1.32377
402342,0.86344
402444,0.29680
402545,1.37091
402646,1.44966
402746,0.92773
402846,0.43473
402946,1.22318
403046,1.33439
403149,1.23589
403249,0.61144
403349,1.29099
403449,0.71730
403549,0.75114
403649,1.49673
403749,0.65755
403849,1.61204
403949,1.20635
404049,0.75324
404149,0.79781
404250,1.58638
404350,1.01029
404451,0.23726
404551,1.38886
404656,1.27108
404758,0.29423
404860,1.49171
404960,1.39935
405060,1.47460
405163,0.96982
405264,1.02661
405364,1.45547
405466,0.79888
405567,1.46079
405667,0.68056
405767,2.05998
405867,2.06411
405967,2.01683
406067,1.48976
406167,1.81622
406270,1.59880
406370,2.14333
406471,1.33540
406571,0.89075
406672,1.89895
406772,1.60826
406872,1.19597
406972,1.55812
407074,0.34640
407174,0.48021
407274,0.92810
407375,1.73351
407478,0.67723
407578,0.46646
407680,1.00873
407783,1.59860
407883,1.11130
407983,0.40590
408083,1.00852
408184,1.30803
408285,0.73677
408386,1.28612
408486,1.31673
408586,0.91339
408687,1.30009
408787,1.01853
408887,0.75372
408987,1.08667
409087,0.51833
409187,1.00792
409287,0.94997
409387,0.43150
409487,0.95731
409588,0.28007
409688,1.44399
409792,0.47780
409895,0.21097
409997,1.10307
410097,1.46835
410197,0.68948
410299,0.88079
410399,0.49317
410504,1.14315
410604,0.85722
410705,0.29499
410805,1.01101
410905,0.65293
411005,0.71563
411105,0.62415
411206,1.14680
411306,1.17430
411409,0.66373
411509,1.06937
411609,0.93125
411709,0.89040
411809,1.26411
411909,1.07622
412009,2.02346
412112,1.35229
412212,1.61190
412312,0.57989
412413,0.88769
412513,1.29642
412618,0.81034
412718,0.49029
412818,0.35192
412918,0.67761
413018,0.78165
413120,0.48191
413220,1.12066
413322,0.81223
413422,1.32076
413524,1.59314
413624,1.11673
413724,0.51220
413824,0.80897
413924,0.43098
414024,0.79028
414125,0.45631
414225,-0.00281
414328,1.14026
414428,0.99227
414528,1.21293
414629,1.25721
414731,0.61758
414833,0.92154
414933,1.61451
415033,1.67472
415133,1.88156
415235,1.64239
415337,1.70517
415437,1.50440
415540,1.84775
415640,1.73815
415740,1.89341
415841,2.11862
415941,1.71922
416043,1.89488
416143,1.87333
416243,1.53955
416345,1.14337
416448,1.26845
416548,1.26821
416649,1.90571
416749,1.31030
416850,1.96608
416950,2.27998
417051,2.19194
417153,1.90838
417255,1.78206
417356,1.63599
417456,1.45032
417561,1.81406
417663,1.52390
417763,1.63767
417866,0.80580
417966,1.63601
418066,1.38975
418166,1.59361
418266,1.48472
418366,1.79304
418470,1.58793
418570,1.77568
418670,1.30937
418770,2.08407
418872,1.27419
418973,1.76534
419073,2.17809
419173,1.87561
419273,2.26070
419373,1.87574
419473,1.55521
419574,1.95729
419674,1.95328
419774,1.76549
419874,2.09843
419974,1.90891
420074,1.59442
420178,1.67429
420280,1.48925
420382,1.90912
420482,2.00930
420583,1.81158
420683,1.19704
420783,1.78273
420885,1.63902
420985,1.68855
421090,1.70418
421191,1.83553
421291,1.41077
421391,1.81072
421491,1.07968
421591,0.92897
421691,1.19855
421791,1.28956
421893,1.57571
421993,1.04753
422094,1.00055
422194,1.47576
422294,1.22499
422396,1.27492
422497,1.45074
422599,1.26760
422701,1.37268
422801,1.91082
422901,2.33152
423001,1.63853
423101,1.97234
423201,2.07237
423301,1.34480
423401,1.85124
423502,1.90658
423602,1.61357
423702,1.90217
423802,1.56164
423902,0.48531
424002,0.95702
424102,1.01430
424202,1.18961
424303,1.01833
424403,0.97954
424506,1.28848
424608,1.02507
424709,0.94492
424809,0.57023
424914,1.35209
425014,1.56912
425114,0.83855
425219,1.14320
425319,0.34076
425419,1.54276
425524,0.90783
425624,1.72244
425731,1.04723
425831,1.57782
425934,1.88161
426037,2.22809
426137,2.08194
426239,1.93728
426339,1.76760
426441,1.55502
426543,1.66544
426645,1.51423
426746,1.98368
426846,1.14867
426949,1.86442
427049,1.91671
427151,1.93105
427252,1.48287
427353,1.77556
427455,1.06699
427556,0.62596
427656,2.11315
427757,1.62503
427858,1.10413
427960,0.81707
428060,1.53267
428162,0.36786
428262,1.30286
428362,1.36687
428465,1.29811
428565,2.00131
428665,0.80781
428766,1.51624
428866,1.22165
428969,1.40162
429069,1.45442
429172,1.10965
429275,1.57375
429375,1.38425
429478,0.98763
429578,-0.08900
429679,0.45650
429779,0.30188
429879,0.58290
429979,1.16242
430080,0.70012
430182,1.12071
430282,0.95155
430382,0.10449
430485,1.40343
430588,1.83360
430689,1.00697
430789,1.30250
430891,0.94683
430993,0.31247
431093,0.99643
431193,1.07001
431296,0.46515
431396,0.50069
431496,0.44965
431596,0.81671
431697,0.62159
431797,0.52082
431900,1.12448
432002,0.62548
432105,0.46072
432207,0.86024
432309,0.98006
432409,0.97692
432509,0.75350
432609,1.48537
432709,1.55726
432809,1.39532
432909,1.24606
433010,1.50944
433110,1.73423
433213,1.17626
433313,1.30127
433416,1.36553
433519,0.75652
433619,1.19187
433719,1.44388
433822,1.09101
433922,1.27631
434022,1.23752
434122,1.06148
434222,1.23417
434324,1.16467
434424,1.55276
434526,0.97342
434626,1.06590
434731,1.09045
434831,0.87189
434931,0.96295
435031,0.78267
435131,0.93861
435231,0.86942
435336,1.13987
435436,1.92351
435539,1.33104
435639,1.05116
435742,1.10537
435842,0.90789
435942,0.82877
436042,0.95403
436145,1.31184
436245,1.71680
436346,0.92603
436447,1.93126
436547,0.59772
436652,1.61340
436752,1.52897
436854,1.23022
436954,1.26462
437054,0.95422
437154,1.54673
437257,0.99856
437357,2.20446
437457,1.25706
437557,1.83404
437658,1.57960
437759,1.54350
437859,1.51271
437959,1.59062
438059,2.02959
438159,1.48837
438263,1.78060
438363,1.46524
438463,1.71636
438563,1.24183
438664,1.58032
438765,1.32784
