time,current
389003,0.88542
389103,0.95053
389203,0.87937
389303,0.94114
389405,0.93781
389505,0.84964
389606,0.93197
389706,0.87765
389806,0.82878
389907,0.76372
390007,0.80147
390108,0.61961
390208,0.53090
390311,0.21820
390411,0.31078
390513,0.45925
390613,0.88703
390713,0.77528
390813,0.52937
390913,0.14087
391013,0.58004
391113,0.94344
391215,0.77742
391316,0.54943
391416,0.45988
391516,0.99373
391619,0.85039
391719,0.68358
391820,0.61998
391921,0.74975
392022,0.75161
392122,0.73931
392222,0.71469
392322,0.69187
392422,0.71705
392522,0.58079
392625,0.61213
392725,0.58839
392825,0.57213
392925,0.60658
393028,0.58415
393128,0.60583
393228,0.51372
393329,0.32553
393429,0.37236
393529,0.67280
393629,0.74063
393731,0.75121
393831,0.82269
393933,0.85828
394033,0.89695
394133,0.79218
394233,0.89226
394333,0.80165
394433,0.85904
394533,0.88472
394633,0.78891
394733,0.85759
394837,0.81236
394937,0.79899
395038,0.82356
395138,0.83124
395240,0.87307
395340,0.76940
395440,0.74890
395540,0.84357
395640,0.83885
395740,0.80173
395843,0.70806
395944,0.83912
396044,0.84146
396144,0.81981
396244,0.81762
396344,0.67757
396444,0.76405
396546,0.79618
396648,0.82623
396748,0.80963
396850,0.78734
396952,0.83309
397052,0.87567
397152,0.88027
397252,0.83711
397352,0.77427
397452,0.88605
397552,0.79311
397655,0.79575
397755,0.79495
397855,0.76746
397956,0.83756
398056,0.80301
398158,0.78674
398260,0.78516
398360,0.70194
398461,0.83133
398561,0.56498
398663,0.77344
398763,0.76571
398864,0.73887
398965,0.85088
399065,0.71459
399166,0.87602
399266,0.79971
399366,0.78215
399466,0.78734
399568,0.83882
399668,0.82670
399768,0.75393
399872,0.78039
399972,0.75217
400072,0.72820
400174,0.78206
400275,0.70877
400376,0.66384
400476,0.65902
400578,0.70474
400678,0.71995
400780,0.71175
400880,0.67311
400980,0.66921
401082,0.69394
401186,0.66608
401288,0.61082
401389,0.69657
401490,0.70958
401592,0.65616
401692,0.78951
401792,0.73990
401893,0.76804
401995,0.75546
402095,0.77220
402197,0.72226
402297,0.80456
402397,0.73256
402500,0.73003
402601,0.72310
402701,0.72757
402804,0.75281
402904,0.69965
403004,0.75781
403104,0.69424
403204,0.71750
403304,0.67644
403404,0.63509
403504,0.65059
403606,0.58442
403706,0.60474
403806,0.59433
403906,0.50708
404006,0.58358
404107,0.53048
404207,0.62826
404307,0.69419
404407,0.55906
404507,0.76103
404607,0.74707
404707,0.71384
404807,0.70020
404907,0.68782
405009,0.58838
405110,0.58456
405210,0.58779
405313,0.54410
405413,0.56311
405513,0.58831
405613,0.61973
405713,0.60062
405813,0.65279
405913,0.66241
406013,0.67571
406113,0.66657
406215,0.68772
406315,0.69119
406415,0.71650
406517,0.72651
406617,0.71119
406719,0.73017
406819,0.70805
406919,0.69230
407023,0.74904
407125,0.62246
407225,0.72692
407325,0.73928
407425,0.75950
407525,0.84031
407627,0.68746
407728,0.79444
407828,0.68805
407928,0.78256
408030,0.76808
408132,0.68705
408232,0.76058
408332,0.69482
408432,0.75788
408532,0.80171
408633,0.78111
408733,0.84015
408835,0.85548
408935,0.69600
409035,0.87056
409135,0.85116
409238,0.84650
409338,0.82020
409443,0.79264
409543,0.82883
409643,0.78702
409745,0.78012
409845,0.75091
409945,0.71523
410045,0.70756
410145,0.68295
410248,0.63823
410352,0.63796
410452,0.63871
410552,0.66092
410652,0.64097
410753,0.67647
410853,0.68944
410953,0.71764
411053,0.72116
411153,0.73653
411253,0.64336
411353,0.72512
411455,0.63936
411556,0.82312
411656,0.75258
411756,0.89898
411856,0.74000
411956,0.86994
412056,0.87850
412159,0.81740
412259,0.88449
412359,0.77776
412459,0.78661
412560,0.67501
412661,0.70174
412761,0.69515
412863,0.62533
412963,0.64973
413063,0.73146
413163,0.75343
413263,0.70199
413366,0.68342
413468,0.67928
413569,0.68258
413669,0.74270
413769,0.64794
413871,0.70166
413975,0.70896
414075,0.76662
414175,0.77813
414275,0.76507
414375,0.77294
414475,0.77449
414575,0.77823
414675,0.79696
414776,0.76355
414876,0.79363
414977,0.68941
415077,0.73332
415179,0.66326
415279,0.67633
415379,0.72393
415479,0.63686
415579,0.76564
415679,0.69352
415780,0.76293
415883,0.68591
415986,0.69471
416087,0.74659
416187,0.70003
416288,0.77870
416388,0.76184
416488,0.80235
416591,0.79124
416691,0.88702
416791,0.70417
416891,0.73784
416991,0.68227
417091,0.74709
417191,0.61679
417293,0.68091
417393,0.59173
417493,0.66983
417593,0.70155
417694,0.66364
417794,0.74297
417894,0.68063
417998,0.72367
418098,0.77869
418201,0.76722
418305,0.74818
418405,0.73251
418505,0.73125
418605,0.67912
418705,0.71841
418805,0.71772
418906,0.59561
419006,0.63510
419110,0.63998
419210,0.61068
419310,0.70844
419410,0.70825
419510,0.73138
419612,0.75097
419712,0.75051
419814,0.74163
419914,0.73342
420014,0.63433
420115,0.67570
420215,0.69085
420315,0.63507
420419,0.69500
420519,0.60943
420619,0.68554
420719,0.63672
420819,0.63631
420919,0.72486
421019,0.62487
421121,0.68772
421221,0.67337
421325,0.67115
421425,0.66315
421528,0.62171
421628,0.67013
421728,0.73544
421830,0.68034
421930,0.67213
422030,0.61734
422130,0.64793
422230,0.61922
422330,0.60290
422430,0.67911
422530,0.60962
422632,0.70217
422732,0.67992
422832,0.70890
422934,0.65019
423034,0.61295
423134,0.67512
423236,0.67634
423336,0.67257
423436,0.70963
423536,0.62797
423636,0.72756
423736,0.75269
423839,0.78839
423942,0.63930
424043,0.68599
424143,0.71865
424244,0.62075
424344,0.72192
424446,0.72609
424546,0.69567
424646,0.79257
424746,0.72969
424846,0.78657
424946,0.74275
425046,0.76094
425146,0.75238
425246,0.60779
425346,0.71048
425446,0.68297
425547,0.68160
425647,0.68436
425747,0.65291
425847,0.74968
425947,0.72073
426048,0.71553
426148,0.77508
426249,0.75722
426349,0.78736
426449,0.76167
426549,0.76119
426649,0.80213
426749,0.79995
426849,0.78828
426949,0.84931
427051,0.86393
427151,0.80934
427253,0.80213
427357,0.82480
427457,0.72427
427557,0.80634
427657,0.69615
427757,0.69534
427858,0.65923
427958,0.61384
428058,0.68935
428159,0.68526
428259,0.69615
428361,0.73598
428461,0.61474
428561,0.71892
428662,0.78377
428762,0.83634
428863,0.87796
428963,0.88637
429063,0.86555
429163,0.92074
429263,0.82980
429363,0.87167
429466,0.89546
429569,0.82404
429669,0.87145
429769,0.87379
429869,0.92892
429969,0.80806
430070,0.83766
430170,0.82600
430270,0.80769
430370,0.78521
430472,0.77641
430575,0.73225
430675,0.75632
430775,0.64826
430875,0.69861
430975,0.62694
431077,0.69989
431177,0.61477
431277,0.71455
431377,0.53237
431477,0.66974
431577,0.65613
431681,0.75841
431781,0.72188
431883,0.82554
431983,0.65566
432084,0.70424
432185,0.75973
432285,0.69727
432385,0.74299
432488,0.71814
432590,0.69632
432690,0.72998
432794,0.65662
432894,0.65121
432994,0.65036
433094,0.66265
433194,0.68984
433294,0.68436
433394,0.72594
433494,0.69954
433594,0.73349
433694,0.69531
433794,0.65212
433894,0.68763
433997,0.62649
434097,0.65189
434199,0.52788
434299,0.62854
434399,0.64793
434499,0.66211
434600,0.74388
434700,0.56622
434800,0.69010
434900,0.71496
435000,0.76218
435102,0.76268
435203,0.67062
435305,0.78507
435405,0.69002
435505,0.71409
435605,0.72358
435705,0.72503
435807,0.67879
435907,0.69479
436008,0.61573
436108,0.58612
436211,0.64282
436311,0.59778
436412,0.62537
436512,0.54521
436612,0.60362
436712,0.67570
436812,0.67617
436912,0.72252
437012,0.71068
437112,0.71910
437212,0.67888
437312,0.68075
437414,0.68197
437515,0.61333
437615,0.60425
437715,0.59357
437815,0.56016
437915,0.58187
438016,0.57410
438116,0.58431
438216,0.58871
438318,0.57036
438418,0.57414
438518,0.57522
438618,0.57540
438718,0.60863
438818,0.56947
438918,0.59200
439018,0.59408
439118,0.57112
439222,0.63899
439322,0.55531
439424,0.61484
439525,0.60395
439625,0.59368
439725,0.75751
439825,0.68177
439927,0.76803
440027,0.77548
440127,0.77110
440227,0.74021
440329,0.77647
440429,0.77796
440531,0.66050
440633,0.73988
440733,0.72142
440834,0.72197
440934,0.75273
441034,0.73870
441134,0.76539
441236,0.67308
441336,0.69192
441438,0.63409
441538,0.59666
441638,0.64279
441739,0.65028
441839,0.68018
441939,0.71474
442041,0.70835
442144,0.63655
442245,0.63126
442345,0.64405
442445,0.64325
442545,0.68497
442646,0.67247
442746,0.71254
442847,0.75737
442947,0.74977
443047,0.76789
443152,0.77606
443252,0.76709
443352,0.76594
443452,0.79403
443553,0.79211
443653,0.78288
443753,0.80598
443853,0.82032
443958,0.72589
444061,0.78605
444164,0.69898
444264,0.73317
444368,0.70163
444468,0.72187
444568,0.61879
444668,0.61766
444770,0.63037
444870,0.58305
444970,0.69378
445070,0.73441
445170,0.70677
445270,0.75205
445370,0.69444
445474,0.74341
445574,0.83019
445675,0.75035
445775,0.81582
445875,0.80537
445975,0.80962
446076,0.80042
446176,0.80743
446276,0.79514
446378,0.75844
446478,0.81214
446578,0.79844
446678,0.76946
446778,0.81925
446878,0.75614
446979,0.77406
447079,0.84879
447179,0.69386
447280,0.81713
447380,0.60536
447480,0.69918
447582,0.70732
447682,0.71120
447782,0.64570
447882,0.71079
447982,0.66094
448085,0.70698
448185,0.72245
448285,0.67859
448385,0.64758
448488,0.76054
448590,0.79136
448690,0.78236
448792,0.81825
448895,0.81685
448995,0.86478
449095,0.78890
449195,0.81258
449295,0.71934
449395,0.74467
449495,0.67804
449595,0.63818
449698,0.65790
449798,0.60349
449898,0.58141
449998,0.66469
450098,0.56402
450198,0.63256
450298,0.56964
450398,0.59552
450500,0.58701
450601,0.58300
450701,0.67333
450801,0.67819
450901,0.74474
451002,0.69005
451103,0.62628
451203,0.74250
451303,0.74836
451406,0.86477
451507,0.82423
451607,0.89464
451707,0.77036
451807,0.78002
451907,0.76511
452007,0.78422
452109,0.74825
452209,0.71383
452309,0.64649
452410,0.62844
452510,0.59159
452614,0.53485
452716,0.57781
452816,0.58524
452916,0.55883
453017,0.59299
453117,0.58270
453217,0.64056
453317,0.64265
453417,0.63573
453517,0.65315
453617,0.74854
453717,0.70900
453819,0.69482
453919,0.67303
454021,0.65170
454121,0.69244
454225,0.55246
454325,0.61891
454425,0.60103
454525,0.63110
454626,0.71896
454726,0.66710
454826,0.68443
454926,0.63353
455026,0.62688
455129,0.61987
455229,0.58343
455330,0.57082
455430,0.57237
455532,0.57296
455632,0.63734
455732,0.59475
455832,0.57705
455932,0.54219
456033,0.58042
456133,0.58641
456233,0.60780
456335,0.62147
456435,0.55815
456535,0.59290
456635,0.59144
456736,0.64322
456837,0.56193
456937,0.65718
457037,0.65537
457137,0.57834
457237,0.61507
457337,0.60789
457437,0.63735
457539,0.65841
457640,0.71394
457741,0.74851
457842,0.70675
457942,0.70378
458042,0.58677
458142,0.73239
458242,0.80940
458342,0.75000
458442,0.87877
458542,0.80102
458643,0.83460
458743,0.75669
458846,0.76489
458950,0.69398
459051,0.73468
459151,0.67477
459251,0.71756
459351,0.71618
459453,0.71160
459553,0.66487
459653,0.68888
459754,0.68097
459854,0.68345
459954,0.67487
460054,0.59927
460154,0.68737
460255,0.66413
460355,0.70137
460457,0.73545
460560,0.70150
460660,0.76769
460761,0.50583
460863,0.66514
460963,0.63972
461063,0.68704
461163,0.75056
461263,0.85814
461363,0.76401
461463,0.77280
461563,0.75431
461663,0.76775
461763,0.77710
461863,0.55093
461967,0.74286
462068,0.68358
462170,0.72262
462270,0.79098
462375,0.79430
462477,0.80828
462581,0.80637
462681,0.81220
462784,0.76455
462884,0.84996
462984,0.70693
463084,0.71592
463184,0.76490
463284,0.68197
463384,0.70773
463484,0.62459
463584,0.57782
463684,0.62608
463784,0.54733
463887,0.59080
463987,0.66434
464091,0.62407
464195,0.72888
464296,0.62482
464396,0.72221
464496,0.75015
464596,0.70152
464698,0.77895
464799,0.82598
464899,0.78766
464999,0.75251
465099,0.81202
465199,0.76854
465299,0.75301
465402,0.80322
465502,0.69822
465602,0.75262
465702,0.71927
465802,0.76874
465904,0.76239
466004,0.81487
466104,0.77542
466204,0.76320
466307,0.78146
466409,0.72893
466509,0.74791
466614,0.73066
466714,0.74021
466816,0.75279
466916,0.76020
467018,0.59973
467118,0.64794
467219,0.64168
467319,0.59079
467419,0.72499
467520,0.65821
467620,0.70150
467722,0.69750
467822,0.62805
467922,0.76693
468022,0.60232
468124,0.71765
468224,0.65811
468324,0.62626
468426,0.77042
468526,0.70656
468629,0.72935
468729,0.72769
468829,0.69202
468929,0.66989
469030,0.69140
469130,0.69664
469230,0.68785
469332,0.71660
469432,0.72578
469535,0.73355
469638,0.68131
469738,0.69556
469844,0.68879
469946,0.67354
470046,0.69605
470149,0.61622
470249,0.56740
470349,0.52861
470451,0.49794
470551,0.38810
470652,0.39871
470752,0.41702
470852,0.33153
470952,0.37647
471052,0.41831
471152,0.46672
471252,0.52013
471353,0.51273
471453,0.55165
471553,0.54566
471653,0.38291
471753,0.40910
471856,0.43935
471956,0.47291
472056,0.47321
472156,0.49992
472257,0.53183
472357,0.56782
472459,0.54314
472559,0.54735
472659,0.58785
472759,0.57837
472859,0.56316
472959,0.53780
473059,0.52463
473160,0.55301
473260,0.54203
473360,0.59031
473460,0.58796
473560,0.58649
473660,0.59401
473760,0.52434
473863,0.52073
473964,0.51075
474064,0.55633
474167,0.63788
474267,0.50532
474369,0.51816
474469,0.55932
474569,0.57517
474669,0.60152
474770,0.58459
474874,0.53994
474974,0.58083
475074,0.60680
475174,0.58706
475275,0.54569
475375,0.52527
475478,0.54584
475581,0.56931
475685,0.56722
475785,0.59393
475885,0.59103
475985,0.59285
476085,0.59301
476185,0.56754
476287,0.57810
476387,0.65170
476487,0.65963
476587,0.65312
476687,0.60070
476787,0.63085
476887,0.57923
476987,0.60445
477087,0.56336
477187,0.65545
477287,0.62015
477387,0.58105
477487,0.54938
477591,0.57827
477693,0.60491
477794,0.58927
477894,0.66671
477994,0.57921
478094,0.55686
478194,0.56015
478295,0.55879
478395,0.49282
478495,0.65471
478595,0.84313
478696,0.83153
478796,0.85586
478896,0.72524
478996,0.72413
479097,0.48373
479198,0.32348
479298,0.04356
479398,0.19336
479498,0.52178
479600,0.83386
479700,0.76857
479800,0.52378
479900,0.17887
480000,0.13090
480101,0.47629
480202,0.85219
480302,0.67759
480402,0.14411
480504,0.17081
480604,0.67103
480704,0.75207
480804,0.65818
480907,0.22466
481008,0.11934
481108,0.44303
481210,0.82487
481310,0.68109
481410,0.42422
481511,0.05695
481612,0.26969
481712,0.64433
481814,0.82708
481914,0.68718
482014,0.23495
482116,0.37366
482216,0.68768
482316,0.74016
482416,0.66918
482516,0.60867
482616,0.49545
482716,0.56917
482817,0.51851
482917,0.42289
483019,0.45532
483119,0.48321
483219,0.49961
483319,0.52447
483420,0.50711
483520,0.54213
483620,0.64706
483720,0.60021
483821,0.59574
483921,0.56644
484021,0.57186
484121,0.59910
484223,0.61984
484323,0.58828
484423,0.57179
484523,0.55764
484625,0.64817
484725,0.60888
484825,0.50301
484927,0.50317
485027,0.56008
485129,0.63644
485229,0.60679
485331,0.54949
485431,0.54253
485531,0.52976
485631,0.52691
485731,0.50549
485833,0.63872
485933,0.62173
486033,0.71750
486133,0.70916
486233,0.76761
486334,0.80792
486434,0.73230
486534,0.63128
486634,0.66216
486734,0.54039
486834,0.48654
486934,0.50147
487034,0.51770
487139,0.56960
487239,0.57780
487340,0.51189
487440,0.49251
487542,0.52754
487643,0.58273
487745,0.55863
487845,0.50783
487945,0.52596
488045,0.57462
488145,0.59243
488247,0.64363
488347,0.57981
488448,0.55985
488549,0.62070
488649,0.62678
488753,0.62571
488853,0.57827
488953,0.56062
489053,0.53883
489153,0.60179
489254,0.62458
489354,0.56822
489456,0.55801
489556,0.56558
489656,0.55851
489756,0.65530
489858,0.64607
489959,0.66033
490060,0.58460
490160,0.57080
490261,0.65343
490361,0.64532
490463,0.59774
490563,0.62793
490663,0.63878
490763,0.63724
490863,0.65789
490963,0.67842
491063,0.62636
491163,0.61730
491263,0.62682
491363,0.62635
491463,0.64033
491563,0.55892
491665,0.60018
491765,0.61980
491865,0.63834
491965,0.61125
492068,0.56315
492170,0.56716
492270,0.59640
492376,0.60713
492476,0.61451
492576,0.59984
492676,0.63354
492781,0.62517
492881,0.62810
492983,0.62522
493083,0.57834
493183,0.53801
493287,0.57623
493388,0.61845
493488,0.60877
493590,0.52662
493690,0.49070
493790,0.52404
493890,0.52915
493990,0.58934
494093,0.56779
494193,0.64288
494293,0.65860
494393,0.62417
494495,0.56756
494597,0.53927
494697,0.51923
494797,0.56550
494899,0.59042
494999,0.53765
495099,0.51681
495199,0.43133
495300,0.60461
495401,0.64933
495501,0.63176
495601,0.53389
495701,0.70461
495803,0.63651
495904,0.65188
496005,0.70443
496106,0.60054
496208,0.57030
496308,0.62805
496408,0.69216
496510,0.60335
496612,0.66635
496712,0.53656
496812,0.55464
496912,0.55623
497012,0.62837
497112,0.60027
497214,0.60059
497314,0.62312
497414,0.65411
497514,0.65007
497614,0.69198
497714,0.63051
497815,0.64514
497915,0.62748
498018,0.63220
498118,0.60789
498221,0.59623
498325,0.57438
498425,0.59888
498527,0.61447
498627,0.60084
498727,0.57956
498827,0.67124
498927,0.72204
499027,0.69587
499127,0.65751
499227,0.61580
499330,0.58250
499430,0.53579
499530,0.63707
499630,0.62096
499734,0.82073
499834,0.73327
499936,0.34613
500038,0.11847
500138,0.13104
500238,0.08847
500338,0.14598
500439,0.13813
500539,0.13342
500640,0.12655
500740,0.11798
500840,0.12371
500940,0.12842
501040,0.10034
501140,0.11306
501240,0.12145
501343,0.12219
501443,0.11558
501543,0.13666
501643,0.15070
501745,0.12472
501846,0.12014
501946,0.13109
502046,0.12522
502146,0.11794
502248,0.12985
502348,0.12299
502448,0.10795
502548,0.13912
502648,0.13248
502750,0.12227
502850,0.14320
502950,0.13825
503050,0.14673
503150,0.13672
503251,0.13406
503351,0.13476
503451,0.13093
503551,0.13174
503651,0.13662
503751,0.12343
503851,0.13232
503951,0.13759
504051,0.13771
504151,0.14513
504253,0.11891
504353,0.12761
504454,0.12263
504554,0.13325
504654,0.12017
504754,0.11698
504856,0.12546
504957,0.12511
505057,0.12787
505157,0.13713
505257,0.13399
505358,0.14129
505458,0.13142
505558,0.12415
505658,0.12667
505758,0.13224
505858,0.12480
505958,0.12727
506061,0.12160
506162,0.14064
506262,0.12059
506366,0.12585
506466,0.11302
506567,0.11314
506668,0.10490
506768,0.10934
506870,0.10700
506972,0.10579
507072,0.10578
507176,0.12227
507276,0.11514
507376,0.14487
507476,0.13636
507577,0.12008
507677,0.12754
507777,0.11909
507877,0.10246
507979,0.10775
508082,0.11317
508182,0.13547
508283,0.10968
508383,0.12095
508484,0.13647
508584,0.14129
508684,0.11954
508784,0.10923
508887,0.11908
508987,0.14744
509087,0.12745
509187,0.12520
509290,0.13621
509390,0.12473
509490,0.13287
509590,0.13731
509691,0.12864
509791,0.11982
509895,0.12140
509997,0.13962
510097,0.13398
510197,0.14396
510297,0.12324
510397,0.15562
510497,0.12383
510597,0.12762
510700,0.15030
510802,0.12290
510904,0.11883
511005,0.12290
511105,0.12820
511205,0.14209
511306,0.13971
511406,0.12645
511506,0.11637
511606,0.12623
511706,0.14082
511808,0.15044
511909,0.11861
512011,0.12529
512111,0.13105
512213,0.12238
512313,0.14165
512413,0.12060
512513,0.10307
512613,0.13414
512713,0.12531
512813,0.14503
512915,0.11201
513015,0.13964
513118,0.11570
513221,0.11398
513321,0.12478
513421,0.11599
513521,0.10936
513621,0.10145
513721,0.10613
513821,0.13242
513921,0.10336
514021,0.09524
514121,0.10796
514223,0.13727
514323,0.11616
514425,0.10630
514525,0.09681
514625,0.12998
514725,0.10120
514827,0.11309
514929,0.11216
515029,0.11767
515129,0.11627
515229,0.12744
515330,0.12467
515432,0.11551
515532,0.10662
515632,0.12366
515732,0.10697
515832,0.11785
515932,0.11427
516035,0.10992
516135,0.11308
516237,0.12582
516337,0.11834
516437,0.11144
516537,0.11718
516637,0.10502
516737,0.12870
516839,0.12629
516939,0.14074
517041,0.13083
517141,0.10740
517241,0.13202
517343,0.13495
517443,0.13676
517545,0.13415
517645,0.13336
517745,0.12043
517845,0.11834
517945,0.11246
518045,0.12432
518145,0.11140
518245,0.12364
518345,0.13796
518445,0.14203
518546,0.11984
518646,0.15142
518746,0.13774
518846,0.13158
518946,0.11352
519046,0.12784
519150,0.12249
519250,0.11642
519352,0.13973
519452,0.13214
519552,0.13455
519652,0.13371
519754,0.13312
519854,0.13037
519954,0.11986
520054,0.12700
