time,current
103187,0.69482
103287,0.63758
103387,0.63670
103490,0.62212
103592,0.62464
103692,0.64912
103794,0.66454
103894,0.65043
103994,0.58902
104094,0.68302
104194,0.77058
104299,0.78441
104399,0.84784
104499,0.77447
104599,0.75612
104699,0.68736
104802,0.82114
104902,0.70607
105004,0.70012
105104,0.75211
105204,0.74736
105304,0.79405
105404,0.60704
105505,0.73524
105605,0.63244
105705,0.79438
105805,0.87450
105905,0.76828
106006,0.84686
106106,0.64983
106206,0.84562
106307,0.65830
106407,0.63726
106507,0.86296
106607,0.90493
106707,0.90229
106812,0.71938
106912,0.92651
107012,0.81798
107112,0.96840
107217,0.85962
107317,0.71100
107417,0.88546
107517,0.91112
107617,1.00321
107721,0.97514
107821,0.86016
107921,0.83798
108025,0.84980
108125,0.74284
108225,0.89795
108328,0.67223
108428,0.74332
108528,0.70826
108631,0.64801
108733,0.88522
108835,0.76528
108938,0.98565
109039,0.90109
109139,0.89076
109245,0.90021
109345,0.87141
109446,0.69797
109546,0.77929
109649,0.70046
109749,0.76153
109850,0.91169
109950,0.82855
110051,0.94814
110151,0.77790
110251,0.79865
110351,0.77723
110451,0.66145
110551,0.75843
110651,0.82962
110751,0.79563
110851,0.81750
110955,0.74786
111055,0.69111
111155,0.64889
111255,0.63374
111358,0.64826
111459,0.55186
111559,0.54956
111659,0.53109
111760,0.57204
111860,0.57957
111961,0.60182
112061,0.57514
112161,0.58643
112261,0.57583
112361,0.61253
112461,0.61532
112561,0.65235
112661,0.60888
112764,0.69914
112866,0.67445
112966,0.72942
113070,0.78213
113170,0.67345
113275,0.73986
113376,0.83159
113476,0.82002
113576,0.68109
113681,0.64696
113781,0.65057
113881,0.68535
113984,0.61580
114085,0.68159
114185,0.61856
114285,0.63090
114385,0.66418
114487,0.65547
114587,0.63992
114689,0.65911
114789,0.57100
114893,0.57651
114993,0.56580
115093,0.52665
115193,0.48311
115293,0.45972
115393,0.51748
115493,0.55685
115593,0.63730
115696,0.60026
115796,0.67391
115896,0.62536
115996,0.67266
116097,0.61976
116198,0.67927
116298,0.63552
116398,0.59205
116499,0.59451
116600,0.55854
116701,0.49343
116801,0.48474
116901,0.47928
117001,0.48983
117101,0.50890
117201,0.48129
117301,0.57362
117401,0.58713
117504,0.64183
117604,0.67670
117704,0.66983
117804,0.65391
117904,0.65444
118004,0.67926
118104,0.70445
118204,0.72632
118304,0.74557
118409,0.74212
118509,0.69259
118612,0.75254
118712,0.65931
118812,0.61926
118915,0.67125
119018,0.69209
119118,0.83456
119218,0.90018
119318,0.84901
119418,0.75764
119518,0.75544
119618,0.68777
119718,0.72789
119818,0.97212
119918,0.84793
120020,1.00754
120120,0.83379
120222,0.89715
120322,0.78377
120422,0.77820
120522,0.84932
120625,0.69776
120725,0.78247
120825,0.71683
120925,0.60010
121025,0.70953
121126,0.74558
121226,0.82384
121328,0.83238
121428,0.81402
121529,0.77716
121629,0.76840
121729,0.81832
121830,0.69281
121931,0.77853
122031,0.77229
122131,0.82671
122233,0.79011
122337,0.65081
122437,0.83557
122537,0.76025
122640,1.05813
122740,0.97453
122841,0.95858
122941,0.90018
123044,0.91931
123145,0.87537
123245,0.97477
123346,0.98565
123446,0.93331
123546,0.83487
123646,0.83828
123746,0.68368
123846,0.65736
123946,0.65793
124047,0.70977
124147,0.90315
124248,0.86403
124348,0.93538
124448,0.83920
124549,0.73450
124649,0.79998
124753,0.69369
124853,0.81385
124956,0.68997
125057,0.76234
125158,0.79052
125258,0.68527
125359,0.77565
125459,0.71309
125559,0.58890
125659,0.72155
125761,0.72845
125861,0.82663
125962,0.74539
126062,0.67597
126162,0.68527
126264,0.62067
126364,0.66863
126465,0.68588
126566,0.72125
126666,0.78822
126766,0.68176
126866,0.64087
126969,0.64623
127069,0.64111
127170,0.61896
127270,0.69281
127370,0.63544
127470,0.72247
127570,0.68487
127670,0.82404
127770,0.75321
127870,0.77591
127970,0.73498
128070,0.74309
128172,0.77585
128272,0.67970
128372,0.65271
128472,0.61687
128572,0.70493
128675,0.65242
128775,0.66190
128875,0.79867
128978,0.69273
129078,0.86820
129178,0.70272
129278,0.76903
129378,0.72415
129482,0.76891
129583,0.81517
129686,0.80135
129786,0.76377
129889,0.73845
129989,0.69608
130089,0.62971
130194,0.74982
130295,0.58963
130396,0.60617
130496,0.66341
130597,0.72908
130697,0.73986
130797,0.67087
130897,0.67175
131000,0.65411
131100,0.62592
131201,0.61905
131301,0.68816
131401,0.64192
131503,0.60224
131606,0.58850
131706,0.60833
131806,0.58804
131906,0.58114
132006,0.53297
132106,0.53477
132210,0.46550
132310,0.45887
132410,0.55630
132510,0.65367
132612,0.61544
132712,0.65815
132812,0.58614
132913,0.58338
133013,0.52919
133118,0.50757
133218,0.48661
133318,0.47672
133423,0.39758
133523,0.45252
133623,0.47840
133723,0.52304
133823,0.54785
133923,0.62826
134026,0.65106
134128,0.71012
134228,0.68864
134328,0.73156
134430,0.67946
134531,0.66052
134631,0.69682
134731,0.84282
134831,0.73001
134931,0.59389
135035,0.66676
135135,0.83736
135235,0.83113
135335,0.75936
135435,0.75325
135537,0.87569
135639,0.90055
135740,0.91645
135842,0.87638
135942,0.78384
136042,0.65288
136145,0.82203
136245,0.71166
136345,0.81930
136445,0.66942
136545,0.71515
136645,1.06563
136750,1.03795
136850,0.82054
136950,0.96504
137053,0.66509
137153,0.59049
137253,0.84253
137353,0.74817
137453,0.85056
137553,0.67470
137656,0.98121
137756,0.70828
137856,0.70192
137956,0.92740
138056,0.84983
138156,1.06858
138258,0.76809
138358,0.97206
138458,0.99028
138561,1.06825
138661,0.85907
138761,0.86372
138861,0.79934
138962,0.89084
139062,0.80387
139162,0.73986
139264,0.74989
139364,0.89149
139464,0.92940
139564,0.80760
139666,0.70569
139766,0.68759
139867,0.78323
139967,0.84462
140067,0.71185
140170,0.77145
140270,0.78427
140370,0.61607
140473,0.65342
140574,0.71378
140674,0.61938
140774,0.74672
140875,0.67343
140977,0.78025
141077,0.68291
141179,0.63598
141282,0.60847
141382,0.56183
141482,0.60400
141585,0.56749
141685,0.56836
141785,0.55573
141888,0.54382
141988,0.57100
142093,0.59250
142193,0.57422
142293,0.48884
142393,0.51672
142495,0.63711
142595,0.61952
142695,0.68016
142796,0.70402
142898,0.64651
142998,0.70155
143100,0.61258
143200,0.69929
143300,0.52798
143400,0.60820
143500,0.54115
143602,0.67799
143702,0.69326
143805,0.73617
143905,0.64821
144005,0.68403
144105,0.68965
144205,0.63535
144306,0.63674
144407,0.54564
144507,0.60747
144607,0.65033
144709,0.63694
144809,0.62310
144910,0.60991
145010,0.77272
145110,0.68954
145211,0.67092
145311,0.64646
145417,0.70783
145518,0.81441
145619,0.77288
145720,0.56692
145822,0.74288
145926,0.71882
146027,0.77104
146127,0.79417
146227,0.77298
146327,0.78096
146427,0.82551
146527,0.71493
146628,0.88052
146728,0.95782
146828,0.94763
146928,0.79334
147028,0.87899
147129,0.65347
147229,0.81668
147329,0.83741
147430,0.88766
147531,0.82160
147632,0.69319
147733,0.70994
147833,0.79742
147933,0.94619
148034,0.93032
148134,0.89973
148236,0.90210
148336,0.83082
148438,0.79007
148538,0.81284
148641,0.71131
148741,0.75277
148843,0.70047
148943,0.71482
149045,0.67293
149145,0.70461
149245,0.67385
149345,0.71854
149445,0.78142
149545,0.65455
149645,0.65879
149747,0.63436
149847,0.66832
149948,0.65339
150048,0.56568
150148,0.68033
150249,0.66681
150349,0.86623
150449,0.70040
150549,0.65766
150649,0.80049
150749,0.60878
150849,0.65062
150949,0.72537
151050,0.92217
151150,0.81675
151250,0.82107
151353,0.80333
151455,0.72474
151555,0.86378
151655,0.77518
151755,0.68486
151855,0.70104
151955,0.74588
152056,0.69209
152156,0.62152
152257,0.66306
152357,0.69036
152457,0.61503
152559,0.70916
152659,0.76643
152759,0.64501
152859,0.69681
152959,0.59418
153059,0.62536
153159,0.80160
153259,0.68410
153359,0.73662
153460,0.72909
153560,0.85476
153660,0.64971
153760,0.66131
153860,0.78909
153960,0.66563
154066,0.89287
154166,0.76917
154266,0.96231
154366,0.97963
154471,1.00608
154571,0.91015
154671,0.83901
154774,0.73077
154875,0.72539
154975,0.80150
155075,0.64503
155175,0.69999
155278,0.63157
155378,0.53652
155479,0.70512
155580,0.56100
155680,0.66730
155780,0.62411
155880,0.57483
155983,0.83206
156086,0.66575
156186,0.82013
156286,0.64874
156386,0.66087
156486,0.80690
156586,0.68011
156689,0.83241
156789,0.72101
156889,0.83170
156992,0.73550
157092,0.81841
157192,0.79080
157292,0.70207
157393,0.64273
157493,0.72365
157593,0.68490
157694,0.62906
157794,0.69750
157894,0.66554
157994,0.71613
158094,0.75549
158194,0.78642
158296,0.72665
158396,0.69077
158496,0.63316
158596,0.62285
158696,0.62225
158796,0.63835
158896,0.63484
158996,0.65226
159096,0.64441
159196,0.63841
159297,0.65771
159397,0.57476
159497,0.64085
159600,0.55655
159700,0.50171
159802,0.60118
159902,0.64399
160003,0.73184
160103,0.66069
160203,0.57568
160303,0.75976
160403,0.71460
160503,0.81941
160603,0.75477
160703,0.68117
160804,0.68525
160904,0.67058
161004,0.57156
161106,0.57737
161206,0.54234
161306,0.50746
161406,0.61181
161506,0.59115
161606,0.66033
161710,0.62119
161810,0.65057
161910,0.66880
162010,0.57408
162114,0.58742
162214,0.56823
162314,0.54598
162416,0.65040
162516,0.60314
162616,0.66728
162716,0.64370
162816,0.74478
162917,0.63719
163021,0.67489
163124,0.62463
163224,0.58946
163326,0.56038
163426,0.60949
163528,0.58450
163628,0.52622
163728,0.50628
163828,0.54332
163928,0.56345
164028,0.54193
164128,0.55540
164228,0.56940
164328,0.61557
164431,0.53093
164531,0.61982
164631,0.59070
164734,0.66766
164834,0.66967
164934,0.63161
165034,0.73142
165134,0.76440
165234,0.87027
165336,0.72423
165436,0.75326
165538,0.75741
165642,0.65245
165746,0.88426
165846,0.53520
165949,0.82587
166049,0.87421
166149,0.87892
166249,0.93446
166352,0.91385
166452,0.77793
166552,0.83773
166653,0.77974
166753,0.90563
166853,0.72371
166958,0.77713
167058,0.87628
167159,0.87454
167261,1.06042
167364,0.85529
167464,0.94752
167567,0.95157
167670,0.84818
167770,0.74229
167873,0.82546
167973,0.76544
168073,0.91367
168173,0.75636
168273,0.83618
168374,0.64837
168474,0.69768
168574,0.83845
168674,0.89904
168774,0.83581
168877,0.71337
168977,0.88862
169077,0.79049
169177,0.83907
169277,0.76499
169377,0.72585
169478,0.67479
169578,0.79445
169678,0.81552
169778,0.76086
169878,0.78365
169978,0.73545
170079,0.75111
170181,0.75238
170281,0.82415
170381,0.71830
170481,0.86551
170581,0.73653
170681,0.78673
170781,0.72873
170881,0.80971
170981,0.74189
171081,0.71674
171181,0.74112
171281,0.61748
171381,0.64737
171483,0.60846
171583,0.60060
171686,0.55221
171789,0.51201
171889,0.62184
171990,0.55501
172090,0.67421
172190,0.65841
172294,0.66967
172394,0.68717
172494,0.52141
172594,0.54467
172694,0.58948
172794,0.61307
172894,0.69021
172995,0.56616
173095,0.62078
173195,0.59902
173297,0.65816
173397,0.78069
173497,0.77369
173597,0.76130
173700,0.79550
173800,0.76571
173902,0.67718
174002,0.61326
174102,0.79569
174202,0.78413
174302,0.90166
174405,0.76280
174505,0.84691
174605,0.62101
174705,0.82075
174805,0.74312
174908,0.78421
175008,0.81819
175108,0.71896
175209,0.66951
175309,0.63039
175410,0.58663
175510,0.56004
175610,0.63447
175710,0.59575
175813,0.59624
175913,0.60722
176013,0.63352
176113,0.62759
176213,0.63345
176313,0.67530
176413,0.60422
176513,0.59271
176613,0.56816
176713,0.58732
176813,0.55077
176913,0.50969
177016,0.57638
177116,0.57746
177216,0.62145
177316,0.59023
177419,0.57815
177519,0.56868
177622,0.57362
177722,0.60056
177823,0.53531
177924,0.62930
178024,0.60290
178124,0.59872
178224,0.58295
178328,0.54553
178429,0.56091
178529,0.59072
178629,0.57114
178729,0.53693
178829,0.58038
178929,0.57070
179030,0.61545
179130,0.64781
179230,0.65183
179330,0.57838
179430,0.61225
179533,0.63314
179633,0.65308
179733,0.74889
179833,0.77684
179933,0.73841
180033,0.72887
180134,0.79327
180234,0.71128
180334,0.65764
180434,0.60447
180534,0.62909
180634,0.66544
180734,0.72853
180836,0.76152
180936,0.66578
181036,0.64724
181136,0.64953
181236,0.56838
181339,0.54901
181439,0.51921
181539,0.48714
181639,0.43620
181739,0.46691
181840,0.44376
181940,0.53023
182040,0.50124
182140,0.53104
182240,0.56826
182342,0.53812
182444,0.61803
182546,0.63398
182649,0.61960
182749,0.65404
182849,0.58248
182949,0.58711
183052,0.58371
183152,0.57141
183252,0.60745
183352,0.66958
183455,0.62103
183555,0.72758
183655,0.62579
183755,0.68621
183856,0.65889
183956,0.65681
184058,0.72704
184158,0.52049
184259,0.65511
184359,0.70709
184459,0.82540
184559,0.81501
184660,0.80614
184760,0.71307
184860,0.74025
184960,0.59263
185060,0.67277
185163,0.64335
185263,0.59783
185365,0.70310
185465,0.80911
185566,0.70400
185666,0.68450
185766,0.70180
185870,0.69704
185970,0.59595
186070,0.74314
186170,0.78203
186270,0.70947
186374,0.66801
186474,0.54673
186574,0.76206
186675,0.66227
186775,0.62728
186875,0.68773
186975,0.63722
187075,0.83557
187175,0.70286
187275,0.79765
187375,0.64346
187475,0.61980
187575,0.60873
187675,0.52125
187775,0.58742
187875,0.65338
187977,0.60305
188078,0.68277
188178,0.70758
188278,0.62865
188378,0.66952
188480,0.60820
188580,0.60518
188682,0.57305
188782,0.58932
188882,0.63429
188983,0.59486
189083,0.59861
189185,0.63087
189285,0.66532
189385,0.67515
189485,0.67749
189588,0.62473
189688,0.60206
189788,0.54933
189888,0.51864
189992,0.50000
190092,0.55638
190192,0.52280
190292,0.54240
190392,0.55364
190492,0.54238
190592,0.57268
190694,0.50828
190794,0.53290
190894,0.44745
190994,0.51267
191096,0.55429
191197,0.55931
191297,0.53032
191399,0.55623
191499,0.62022
191602,0.67812
191703,0.72827
191804,0.63209
191904,0.73120
192004,0.75447
192104,0.99371
192204,0.91890
192304,0.95279
192404,0.77288
192504,0.83800
192606,0.73405
192706,0.88640
192806,0.92700
192908,0.74357
193009,0.91096
193109,0.88420
193212,1.11951
193312,1.13569
193415,1.00903
193515,0.79131
193615,0.85477
193717,1.02462
193817,1.01466
193920,0.88747
194020,0.81871
194120,0.79030
194220,0.84364
194322,0.85386
194423,0.70378
194523,0.85858
194623,0.79972
194723,0.81786
194824,0.95092
194926,0.94520
195026,0.88667
195126,0.87568
195226,0.95550
195329,0.86962
195429,0.77176
195533,0.65452
195633,0.74985
195733,0.95154
195836,0.79705
195940,0.81517
196041,0.96282
196141,0.95448
196241,0.87811
196341,0.86139
196442,0.81640
196542,0.79894
196642,0.85608
196742,1.04588
196842,0.78664
196946,0.72517
197049,0.94813
197149,0.87363
197249,1.11654
197350,1.19274
197450,1.21619
197550,0.93890
197650,1.06779
197750,1.00159
197852,1.00601
197952,0.85622
198055,1.16490
198155,0.83916
198255,0.86566
198355,1.07155
198455,0.75926
198555,0.88109
198655,1.16118
198757,1.03819
198859,0.97474
198959,0.83128
199059,0.99968
199160,0.99907
199260,0.94054
199360,0.75160
199460,0.68015
199563,0.61085
199663,0.63613
199766,0.54954
199870,0.55636
199970,0.52118
200070,0.49921
200170,0.46546
200270,0.39346
200370,0.44019
200470,0.44063
200573,0.40581
200673,0.37596
200773,0.32771
200876,0.27328
200976,0.24478
201076,0.25725
201176,0.23482
201276,0.28294
201376,0.35278
201476,0.34345
201576,0.30882
201676,0.30692
201778,0.39818
201878,0.36950
201983,0.34856
202083,0.33703
202183,0.28957
202283,0.27243
202383,0.28287
202483,0.31745
202583,0.31270
202683,0.33828
202783,0.38327
202885,0.40274
202985,0.48501
203085,0.51522
203185,0.52540
203288,0.57092
203391,0.64853
203491,0.74497
203591,0.69809
203691,0.66776
203792,0.67874
203892,0.75988
203992,0.63485
204092,0.65624
204192,0.62835
204292,0.69069
204392,0.71988
204494,0.72872
204594,0.68305
204694,0.63713
204794,0.60746
204894,0.63770
204996,0.59296
205096,0.54578
205196,0.50866
205296,0.53542
205396,0.60099
205498,0.59422
205601,0.69073
205701,0.65741
205801,0.68850
205901,0.71938
206005,0.66128
206105,0.74205
206205,0.67328
206310,0.63722
206410,0.66464
206510,0.68681
206611,0.66472
206711,0.71804
206811,0.67463
206914,0.66420
207014,0.63615
207114,0.61854
207214,0.58295
207315,0.51298
207415,0.51524
207515,0.51610
207615,0.52619
207715,0.45709
207815,0.49308
207915,0.47700
208016,0.47986
208116,0.44772
208216,0.44987
208316,0.47979
208418,0.42929
208518,0.47890
208618,0.57251
208718,0.61539
208818,0.63426
208918,0.63321
209020,0.62464
209122,0.56038
209222,0.59703
209326,0.54158
209428,0.52617
209528,0.52334
209628,0.54809
209728,0.57882
209829,0.53411
209929,0.55552
210029,0.54178
210129,0.50402
210229,0.51641
210329,0.47734
210430,0.55001
210530,0.53972
210632,0.54647
210732,0.60796
210835,0.59893
210935,0.65243
211042,0.59452
211142,0.61286
211242,0.58660
211344,0.65167
211444,0.58009
211544,0.58540
211644,0.63146
211749,0.69549
211849,0.67812
211949,0.69371
212052,0.79007
212153,0.71582
212253,0.72722
212354,0.75464
212454,0.65340
212554,0.74967
212654,0.72166
212754,0.70211
212854,0.77857
212954,0.77455
213054,0.81060
213154,0.65376
213254,0.62224
213354,0.71073
213457,0.70375
213557,0.64560
213657,0.57290
213757,0.73736
213858,0.67520
213959,0.65796
214059,0.54512
214159,0.53160
214259,0.56742
214359,0.51899
214461,0.51101
214563,0.52527
214663,0.54039
214763,0.56531
214863,0.61841
214965,0.65819
215065,0.73239
215168,0.77094
215268,0.64223
215368,0.64250
215468,0.59411
215570,0.58659
215670,0.59741
215773,0.65403
215873,0.71772
215976,0.78777
216076,0.70269
216179,0.73451
216279,0.62480
216380,0.57126
216480,0.55224
216580,0.56719
216680,0.59120
216780,0.56169
216880,0.58757
216980,0.56446
217082,0.55477
217182,0.64034
217283,0.69177
217384,0.73403
217484,0.81101
217584,0.65336
217684,0.66778
217784,0.74320
217884,0.76213
217984,0.66507
218086,0.47082
218186,0.62551
218290,0.64457
218390,0.58650
218490,0.68065
218591,0.64029
218693,0.63893
218793,0.66943
218896,0.64732
218996,0.62917
219099,0.58747
219199,0.59557
219299,0.50497
219399,0.54183
219499,0.51169
219599,0.53208
219699,0.51732
219799,0.51814
219899,0.46863
220002,0.45839
220103,0.48858
220203,0.48885
220303,0.49834
220403,0.48904
220503,0.48069
220603,0.50456
220705,0.45343
220806,0.53504
220908,0.53922
221008,0.53187
221108,0.57853
221210,0.58855
221311,0.57656
221411,0.57371
221513,0.53888
221613,0.60063
221713,0.61447
221813,0.54917
221913,0.55317
222013,0.59394
222118,0.61210
222221,0.62820
222323,0.66237
222423,0.64886
222524,0.53728
222624,0.58963
222724,0.61050
222824,0.57609
222927,0.53866
223027,0.52829
223128,0.56228
223228,0.61690
223329,0.60663
223429,0.64299
223529,0.60463
223630,0.63355
223730,0.62597
223830,0.55182
223935,0.58475
224036,0.53206
224137,0.51917
224240,0.54678
224341,0.54916
224441,0.59899
224541,0.57539
224644,0.64204
224744,0.67683
224844,0.73247
224945,0.58584
225046,0.63882
225146,0.61636
225246,0.60725
225346,0.62282
225451,0.62302
225551,0.78797
225651,0.81197
225755,0.75286
225855,0.72078
225955,0.77406
226055,0.77905
226158,0.73916
226258,0.69323
226358,0.68670
226461,0.65320
226561,0.74437
226662,0.65091
226763,0.66093
226863,0.62106
226963,0.66392
227063,0.69309
227163,0.63811
227264,0.61190
227365,0.61494
227465,0.68636
227565,0.71097
227665,0.83112
227765,0.76688
227865,0.45534
227965,0.15984
228065,0.11937
228165,0.13338
228265,0.14781
228366,0.11765
228466,0.12782
228566,0.14202
228668,0.13031
228772,0.12969
228872,0.11836
228973,0.10547
229073,0.17620
229175,0.17608
229275,0.17992
229375,0.13380
229475,0.12454
229575,0.14341
229675,0.12349
229775,0.13689
229875,0.12548
229978,0.15402
230078,0.13234
230178,0.15487
230278,0.15523
230378,0.13630
230478,0.10390
230581,0.13447
230681,0.16383
230784,0.13556
230887,0.11981
230987,0.12178
231089,0.14458
231189,0.10531
231289,0.16292
231389,0.13013
231492,0.12794
231592,0.11791
231693,0.14796
231793,0.12104
231895,0.12495
231997,0.14519
232097,0.12174
232197,0.12288
232297,0.12195
232399,0.14904
232499,0.12669
232599,0.11995
232699,0.13350
232799,0.11930
232899,0.14050
233001,0.14188
233101,0.14551
233201,0.13610
233301,0.11602
233401,0.11996
233501,0.18008
233601,0.13534
233701,0.12652
233801,0.13483
233903,0.13566
234004,0.11798
234104,0.13889
234204,0.14337
234304,0.11476
234405,0.11176
234505,0.12848
234605,0.14228
234705,0.11882
234806,0.12740
234906,0.12320
235006,0.14986
235107,0.13662
235207,0.11982
235310,0.15128
235411,0.13502
235511,0.09489
235614,0.14982
235718,0.16206
235819,0.12591
235919,0.11913
236021,0.12197
236121,0.14646
236221,0.11803
236321,0.15320
236421,0.14905
236521,0.10837
236621,0.13254
236721,0.15166
236821,0.12658
236921,0.14242
237026,0.14756
237126,0.14438
237226,0.14158
237329,0.15617
237429,0.13720
237529,0.13426
237629,0.13040
237729,0.14020
237832,0.12668
237933,0.14043
238033,0.14247
238133,0.12480
238236,0.13924
238336,0.13428
238438,0.13607
238539,0.14081
238639,0.12283
238741,0.11869
238842,0.15871
238942,0.13693
239042,0.12884
239144,0.12666
239244,0.13229
239344,0.15197
239444,0.13478
239545,0.11900
239645,0.12128
239745,0.11724
239845,0.11925
239945,0.13714
240045,0.11491
240145,0.10886
240245,0.11139
240345,0.12862
240445,0.12701
240547,0.11408
240647,0.12162
240747,0.12160
240850,0.12570
240950,0.14128
241050,0.12460
241150,0.11518
241252,0.12112
241354,0.15529
241454,0.11989
241554,0.11146
241654,0.11925
241755,0.12566
241856,0.11915
241956,0.11268
242056,0.12714
242158,0.13740
242258,0.11687
242358,0.12739
242461,0.14217
242565,0.14181
242665,0.10114
242766,0.11358
242866,0.11357
242966,0.12340
243066,0.11695
243166,0.13527
243267,0.12314
243368,0.12211
243468,0.11918
243568,0.12128
243668,0.12229
243770,0.15123
243872,0.12714
243972,0.12129
244075,0.12218
244175,0.15062
244275,0.11131
244376,0.13267
244476,0.14288
244576,0.13782
244679,0.10874
244779,0.14002
244882,0.13526
244982,0.11620
245082,0.11416
245182,0.12700
245282,0.13619
245382,0.11622
245483,0.10968
245583,0.11745
245683,0.11895
245786,0.15125
245886,0.13722
245986,0.12248
246086,0.12560
246187,0.14503
246287,0.13059
246387,0.12984
246487,0.13125
246587,0.14541
246690,0.12887
246790,0.11841
246890,0.12211
246990,0.13192
247090,0.12475
247190,0.12200
247290,0.12807
247395,0.12592
247495,0.15457
247598,0.11232
247698,0.12696
247798,0.14494
247898,0.12837
247998,0.13225
248098,0.14345
248198,0.12234
248298,0.12290
248398,0.11919
248498,0.12035
248598,0.15323
248698,0.12754
248798,0.12637
248903,0.12330
249003,0.13746
249105,0.15255
249205,0.13766
249309,0.13738
249409,0.11998
249509,0.11995
249611,0.13118
249711,0.11474
249811,0.11120
249911,0.09017
250011,0.09585
250111,0.13287
250213,0.10040
250313,0.10101
